2017-04-12 |11:44:03 |1.4 |085848.00 |4335.4665 |00126.4602 |
2017-04-12 |11:44:04 |1.4 |085848.00 |4335.4665 |00126.4602 |
2017-04-12 |11:44:05 |1.1 |085850.00 |4335.4666 |00126.4599 |
2017-04-12 |11:44:06 |1.3 |085851.00 |4335.4667 |00126.4594 |
2017-04-12 |11:44:07 |1.3 |085852.00 |4335.4668 |00126.4592 |
2017-04-12 |11:44:08 |1.3 |085853.00 |4335.4668 |00126.4591 |
2017-04-12 |11:44:09 |1.3 |085854.00 |4335.4668 |00126.4591 |
2017-04-12 |11:44:10 |1.4 |085855.00 |4335.4667 |00126.4590 |
2017-04-12 |11:44:11 |1.4 |085856.00 |4335.4667 |00126.4590 |
2017-04-12 |11:44:12 |1.2 |085857.00 |4335.4667 |00126.4590 |
2017-04-12 |11:44:13 |1.2 |085858.00 |4335.4667 |00126.4590 |
2017-04-12 |11:44:14 |1.3 |085858.00 |4335.4669 |00126.4590 |
2017-04-12 |11:44:15 |1.2 |085900.00 |4335.4670 |00126.4590 |
2017-04-12 |11:44:16 |1.1 |085901.00 |4335.4671 |00126.4590 |
2017-04-12 |11:44:17 |1.1 |085902.00 |4335.4673 |00126.4589 |
2017-04-12 |11:44:18 |1.1 |085903.00 |4335.4673 |00126.4589 |
2017-04-12 |11:44:19 |1.0 |085904.00 |4335.4675 |00126.4589 |
2017-04-12 |11:44:20 |1.0 |085905.00 |4335.4677 |00126.4590 |
2017-04-12 |11:44:21 |0.9 |085906.00 |4335.4677 |00126.4591 |
2017-04-12 |11:44:22 |0.9 |085907.00 |4335.4676 |00126.4593 |
2017-04-12 |11:44:23 |0.8 |085907.00 |4335.4676 |00126.4593 |
2017-04-12 |11:44:24 |1.0 |085909.00 |4335.4674 |00126.4592 |
2017-04-12 |11:44:25 |1.0 |085910.00 |4335.4673 |00126.4592 |
2017-04-12 |11:44:26 |0.9 |085911.00 |4335.4672 |00126.4592 |
2017-04-12 |11:44:27 |0.9 |085912.00 |4335.4672 |00126.4592 |
2017-04-12 |11:44:28 |0.9 |085913.00 |4335.4668 |00126.4592 |
2017-04-12 |11:44:29 |0.8 |085914.00 |4335.4668 |00126.4593 |
2017-04-12 |11:44:30 |0.9 |085915.00 |4335.4667 |00126.4594 |
2017-04-12 |11:44:31 |0.8 |085916.00 |4335.4666 |00126.4596 |
2017-04-12 |11:44:32 |0.6 |085916.00 |4335.4666 |00126.4597 |
2017-04-12 |11:44:33 |0.7 |085918.00 |4335.4665 |00126.4602 |
2017-04-12 |11:44:34 |0.6 |085919.00 |4335.4665 |00126.4604 |
2017-04-12 |11:44:35 |1.3 |085920.00 |4335.4665 |00126.4604 |
2017-04-12 |11:44:36 |1.0 |085921.00 |4335.4665 |00126.4607 |
2017-04-12 |11:44:37 |1.4 |085922.00 |4335.4665 |00126.4607 |
2017-04-12 |11:44:38 |1.3 |085923.00 |4335.4665 |00126.4608 |
2017-04-12 |11:44:39 |1.4 |085924.00 |4335.4666 |00126.4609 |
2017-04-12 |11:44:40 |0.0 |085925.00 |4335.4668 |00126.4609 |
2017-04-12 |11:44:41 |0.0 |085926.00 |4335.4670 |00126.4610 |
2017-04-12 |11:44:42 |0.0 |085927.00 |4335.4671 |00126.4611 |
2017-04-12 |11:44:43 |0.0 |085928.00 |4335.4672 |00126.4611 |
2017-04-12 |11:44:44 |0.0 |085929.00 |4335.4672 |00126.4612 |
2017-04-12 |11:44:45 |0.0 |085930.00 |4335.4673 |00126.4612 |
2017-04-12 |11:44:46 |1.3 |085931.00 |4335.4673 |00126.4612 |
2017-04-12 |11:44:47 |1.4 |085932.00 |4335.4673 |00126.4612 |
2017-04-12 |11:44:48 |0.0 |085933.00 |4335.4674 |00126.4613 |
2017-04-12 |11:44:49 |0.0 |085934.00 |4335.4674 |00126.4613 |
2017-04-12 |11:44:50 |0.0 |085935.00 |4335.4674 |00126.4614 |
2017-04-12 |11:44:51 |0.0 |085935.00 |4335.4674 |00126.4614 |
2017-04-12 |11:44:52 |1.3 |085937.00 |4335.4674 |00126.4615 |
2017-04-12 |11:44:53 |1.4 |085938.00 |4335.4675 |00126.4615 |
2017-04-12 |11:44:54 |1.4 |085939.00 |4335.4676 |00126.4615 |
2017-04-12 |11:44:55 |0.0 |085940.00 |4335.4676 |00126.4615 |
2017-04-12 |11:44:56 |0.0 |085941.00 |4335.4677 |00126.4615 |
2017-04-12 |11:44:57 |0.0 |085942.00 |4335.4677 |00126.4615 |
2017-04-12 |11:44:58 |0.0 |085943.00 |4335.4677 |00126.4615 |
2017-04-12 |11:44:59 |0.0 |085943.00 |4335.4677 |00126.4615 |
2017-04-12 |11:45:00 |1.2 |085944.00 |4335.4677 |00126.4615 |
2017-04-12 |11:45:01 |0.0 |085946.00 |4335.4676 |00126.4614 |
2017-04-12 |11:45:02 |0.0 |085947.00 |4335.4676 |00126.4614 |
