Point coordinates for job testat

Point,North,East,Elev,Description,Hz Prec,Vt Prec,Solution,PDOP,Sats,Start Date,Start Time,End Date,End Time,Duration
694,7737100.353,1409556.460,48.907,Topo Continu,0.009,0.012,NetworkFix,1.1,14,2017-04-12,12:36:52.0,2017-04-12,12:36:52.0,0.0
695,7737100.058,1409556.888,48.913,Topo Continu,0.008,0.012,NetworkFix,1.1,14,2017-04-12,12:36:53.0,2017-04-12,12:36:53.0,0.0
696,7737099.791,1409557.341,48.909,Topo Continu,0.006,0.010,NetworkFix,1.1,14,2017-04-12,12:36:54.0,2017-04-12,12:36:54.0,0.0
697,7737099.571,1409557.732,48.900,Topo Continu,0.007,0.011,NetworkFix,1.1,14,2017-04-12,12:36:55.0,2017-04-12,12:36:55.0,0.0
698,7737099.283,1409558.222,48.903,Topo Continu,0.009,0.013,NetworkFix,1.1,14,2017-04-12,12:36:56.0,2017-04-12,12:36:56.0,0.0
699,7737099.043,1409558.616,48.906,Topo Continu,0.010,0.014,NetworkFix,1.1,14,2017-04-12,12:36:57.0,2017-04-12,12:36:57.0,0.0
700,7737098.733,1409559.101,48.912,Topo Continu,0.007,0.011,NetworkFix,1.1,14,2017-04-12,12:36:58.0,2017-04-12,12:36:58.0,0.0
701,7737098.408,1409559.574,48.913,Topo Continu,0.010,0.015,NetworkFix,1.1,14,2017-04-12,12:36:59.0,2017-04-12,12:36:59.0,0.0
702,7737098.071,1409560.045,48.918,Topo Continu,0.006,0.010,NetworkFix,1.1,14,2017-04-12,12:37:00.0,2017-04-12,12:37:00.0,0.0
703,7737097.738,1409560.510,48.914,Topo Continu,0.007,0.011,NetworkFix,1.1,14,2017-04-12,12:37:01.0,2017-04-12,12:37:01.0,0.0
704,7737097.407,1409560.975,48.908,Topo Continu,0.009,0.013,NetworkFix,1.1,14,2017-04-12,12:37:02.0,2017-04-12,12:37:02.0,0.0
705,7737097.072,1409561.442,48.911,Topo Continu,0.010,0.014,NetworkFix,1.1,14,2017-04-12,12:37:03.0,2017-04-12,12:37:03.0,0.0
706,7737096.729,1409561.905,48.914,Topo Continu,0.009,0.014,NetworkFix,1.1,14,2017-04-12,12:37:04.0,2017-04-12,12:37:04.0,0.0
707,7737096.315,1409562.455,48.912,Topo Continu,0.010,0.014,NetworkFix,1.1,14,2017-04-12,12:37:05.0,2017-04-12,12:37:05.0,0.0
708,7737095.954,1409562.902,48.903,Topo Continu,0.009,0.013,NetworkFix,1.1,14,2017-04-12,12:37:06.0,2017-04-12,12:37:06.0,0.0
709,7737095.593,1409563.341,48.915,Topo Continu,0.010,0.014,NetworkFix,1.1,14,2017-04-12,12:37:07.0,2017-04-12,12:37:07.0,0.0
710,7737094.762,1409564.303,48.905,Topo Continu,0.008,0.012,NetworkFix,1.1,14,2017-04-12,12:37:09.0,2017-04-12,12:37:09.0,0.0
711,7737094.400,1409564.722,48.918,Topo Continu,0.010,0.014,NetworkFix,1.1,14,2017-04-12,12:37:10.0,2017-04-12,12:37:10.0,0.0
712,7737094.061,1409565.130,48.917,Topo Continu,0.011,0.016,NetworkFix,1.1,14,2017-04-12,12:37:11.0,2017-04-12,12:37:11.0,0.0
713,7737093.771,1409565.546,48.916,Topo Continu,0.011,0.016,NetworkFix,1.1,10,2017-04-12,12:37:12.0,2017-04-12,12:37:12.0,0.0
714,7737093.627,1409565.800,48.916,Topo Continu,0.013,0.017,NetworkFix,1.1,10,2017-04-12,12:37:13.0,2017-04-12,12:37:13.0,0.0
715,7737093.419,1409566.250,48.904,Topo Continu,0.011,0.016,NetworkFix,1.1,14,2017-04-12,12:37:14.0,2017-04-12,12:37:14.0,0.0
716,7737093.267,1409566.704,48.899,Topo Continu,0.009,0.013,NetworkFix,1.1,14,2017-04-12,12:37:15.0,2017-04-12,12:37:15.0,0.0
717,7737093.169,1409567.174,48.901,Topo Continu,0.013,0.019,NetworkFix,1.1,14,2017-04-12,12:37:16.0,2017-04-12,12:37:16.0,0.0
718,7737093.075,1409567.834,48.905,Topo Continu,0.015,0.022,NetworkFix,1.1,14,2017-04-12,12:37:17.0,2017-04-12,12:37:17.0,0.0
719,7737092.978,1409568.414,48.916,Topo Continu,0.013,0.019,NetworkFix,1.1,14,2017-04-12,12:37:18.0,2017-04-12,12:37:18.0,0.0
720,7737092.875,1409568.892,48.913,Topo Continu,0.013,0.019,NetworkFix,1.1,14,2017-04-12,12:37:19.0,2017-04-12,12:37:19.0,0.0
721,7737092.798,1409569.195,48.913,Topo Continu,0.016,0.023,NetworkFix,1.1,14,2017-04-12,12:37:20.0,2017-04-12,12:37:20.0,0.0
722,7737092.714,1409569.508,48.909,Topo Continu,0.013,0.020,NetworkFix,1.1,14,2017-04-12,12:37:21.0,2017-04-12,12:37:21.0,0.0
723,7737092.607,1409569.713,48.909,Topo Continu,0.014,0.021,NetworkFix,1.1,14,2017-04-12,12:37:22.0,2017-04-12,12:37:22.0,0.0
724,7737092.423,1409569.895,48.915,Topo Continu,0.011,0.016,NetworkFix,1.1,14,2017-04-12,12:37:23.0,2017-04-12,12:37:23.0,0.0
725,7737092.239,1409570.036,48.929,Topo Continu,0.009,0.014,NetworkFix,1.1,14,2017-04-12,12:37:24.0,2017-04-12,12:37:24.0,0.0
726,7737092.173,1409570.390,49.150,Topo Continu,0.018,0.025,NetworkFix,1.2,14,2017-04-12,12:37:26.0,2017-04-12,12:37:26.0,0.0
727,7737092.251,1409570.351,49.303,Topo Continu,0.026,0.037,NetworkFix,1.2,14,2017-04-12,12:37:27.0,2017-04-12,12:37:27.0,0.0
728,7737092.158,1409570.818,49.491,Topo Continu,0.027,0.039,NetworkFix,1.2,13,2017-04-12,12:37:28.0,2017-04-12,12:37:28.0,0.0
729,7737092.231,1409571.199,49.332,Topo Continu,0.026,0.037,NetworkFix,1.2,13,2017-04-12,12:37:29.0,2017-04-12,12:37:29.0,0.0
730,7737092.292,1409571.248,49.300,Topo Continu,0.028,0.039,NetworkFix,1.2,13,2017-04-12,12:37:30.0,2017-04-12,12:37:30.0,0.0
731,7737092.323,1409571.280,49.267,Topo Continu,0.008,0.012,NetworkFix,1.2,12,2017-04-12,12:37:31.0,2017-04-12,12:37:31.0,0.0
732,7737092.325,1409571.267,49.245,Topo Continu,0.030,0.042,NetworkFix,1.2,12,2017-04-12,12:37:32.0,2017-04-12,12:37:32.0,0.0
733,7737092.326,1409571.290,49.240,Topo Continu,0.037,0.049,NetworkFix,1.3,12,2017-04-12,12:37:33.0,2017-04-12,12:37:33.0,0.0
734,7737092.324,1409571.308,49.220,Topo Continu,0.019,0.026,NetworkFix,1.3,11,2017-04-12,12:37:34.0,2017-04-12,12:37:34.0,0.0
735,7737092.321,1409571.305,49.249,Topo Continu,0.033,0.045,NetworkFix,1.3,11,2017-04-12,12:37:35.0,2017-04-12,12:37:35.0,0.0
736,7737092.326,1409571.282,49.246,Topo Continu,0.011,0.016,NetworkFix,1.3,11,2017-04-12,12:37:37.0,2017-04-12,12:37:37.0,0.0
737,7737092.331,1409571.295,49.235,Topo Continu,0.020,0.028,NetworkFix,1.3,12,2017-04-12,12:37:38.0,2017-04-12,12:37:38.0,0.0
738,7737092.330,1409571.296,49.250,Topo Continu,0.022,0.032,NetworkFix,1.3,12,2017-04-12,12:37:38.0,2017-04-12,12:37:38.0,0.0
739,7737092.270,1409571.276,49.290,Topo Continu,0.028,0.039,NetworkFix,1.3,11,2017-04-12,12:37:40.0,2017-04-12,12:37:40.0,0.0
740,7737092.213,1409571.301,49.289,Topo Continu,0.014,0.020,NetworkFix,1.3,13,2017-04-12,12:37:41.0,2017-04-12,12:37:41.0,0.0
741,7737092.177,1409571.335,49.260,Topo Continu,0.016,0.025,NetworkFix,1.3,13,2017-04-12,12:37:42.0,2017-04-12,12:37:42.0,0.0
742,7737092.185,1409571.328,49.267,Topo Continu,0.019,0.027,NetworkFix,1.3,13,2017-04-12,12:37:43.0,2017-04-12,12:37:43.0,0.0
743,7737092.318,1409571.290,49.238,Topo Continu,0.029,0.042,NetworkFix,1.3,13,2017-04-12,12:37:44.0,2017-04-12,12:37:44.0,0.0
744,7737092.318,1409571.295,49.246,Topo Continu,0.029,0.042,NetworkFix,1.3,13,2017-04-12,12:37:45.0,2017-04-12,12:37:45.0,0.0
745,7737092.337,1409571.294,49.239,Topo Continu,0.009,0.014,NetworkFix,1.3,13,2017-04-12,12:37:46.0,2017-04-12,12:37:46.0,0.0
746,7737092.309,1409571.292,49.236,Topo Continu,0.008,0.013,NetworkFix,1.3,13,2017-04-12,12:37:47.0,2017-04-12,12:37:47.0,0.0
747,7737092.194,1409571.335,49.265,Topo Continu,0.019,0.029,NetworkFix,1.3,13,2017-04-12,12:37:48.0,2017-04-12,12:37:48.0,0.0
748,7737092.127,1409571.365,49.264,Topo Continu,0.030,0.044,NetworkFix,1.3,13,2017-04-12,12:37:49.0,2017-04-12,12:37:49.0,0.0
749,7737092.097,1409571.363,49.284,Topo Continu,0.020,0.029,NetworkFix,1.3,13,2017-04-12,12:37:50.0,2017-04-12,12:37:50.0,0.0
750,7737092.083,1409571.376,49.277,Topo Continu,0.018,0.025,NetworkFix,1.3,13,2017-04-12,12:37:51.0,2017-04-12,12:37:51.0,0.0
751,7737092.081,1409571.380,49.262,Topo Continu,0.014,0.022,NetworkFix,1.3,13,2017-04-12,12:37:53.0,2017-04-12,12:37:53.0,0.0
752,7737092.088,1409571.376,49.254,Topo Continu,0.015,0.022,NetworkFix,1.3,13,2017-04-12,12:37:54.0,2017-04-12,12:37:54.0,0.0
753,7737092.083,1409571.376,49.261,Topo Continu,0.019,0.028,NetworkFix,1.3,13,2017-04-12,12:37:55.0,2017-04-12,12:37:55.0,0.0
754,7737092.085,1409571.370,49.265,Topo Continu,0.020,0.029,NetworkFix,1.3,10,2017-04-12,12:37:56.0,2017-04-12,12:37:56.0,0.0
755,7737092.087,1409571.372,49.262,Topo Continu,0.016,0.023,NetworkFix,1.3,14,2017-04-12,12:37:57.0,2017-04-12,12:37:57.0,0.0
756,7737092.084,1409571.374,49.264,Topo Continu,0.018,0.027,NetworkFix,1.3,14,2017-04-12,12:37:58.0,2017-04-12,12:37:58.0,0.0
757,7737092.051,1409571.384,49.269,Topo Continu,0.023,0.034,NetworkFix,1.3,14,2017-04-12,12:37:59.0,2017-04-12,12:37:59.0,0.0
758,7737092.061,1409571.380,49.272,Topo Continu,0.021,0.031,NetworkFix,1.3,14,2017-04-12,12:38:00.0,2017-04-12,12:38:00.0,0.0
759,7737092.053,1409571.378,49.271,Topo Continu,0.019,0.027,NetworkFix,1.3,14,2017-04-12,12:38:01.0,2017-04-12,12:38:01.0,0.0
760,7737092.047,1409571.379,49.270,Topo Continu,0.021,0.030,NetworkFix,1.3,14,2017-04-12,12:38:02.0,2017-04-12,12:38:02.0,0.0
761,7737092.047,1409571.383,49.279,Topo Continu,0.014,0.021,NetworkFix,1.3,14,2017-04-12,12:38:03.0,2017-04-12,12:38:03.0,0.0
762,7737092.048,1409571.381,49.276,Topo Continu,0.016,0.024,NetworkFix,1.3,14,2017-04-12,12:38:04.0,2017-04-12,12:38:04.0,0.0
763,7737092.042,1409571.380,49.285,Topo Continu,0.016,0.024,NetworkFix,1.3,14,2017-04-12,12:38:05.0,2017-04-12,12:38:05.0,0.0
764,7737092.042,1409571.379,49.285,Topo Continu,0.013,0.019,NetworkFix,1.3,13,2017-04-12,12:38:06.0,2017-04-12,12:38:06.0,0.0
765,7737092.081,1409571.370,49.253,Topo Continu,0.023,0.034,NetworkFix,1.3,13,2017-04-12,12:38:07.0,2017-04-12,12:38:07.0,0.0
766,7737092.087,1409571.367,49.243,Topo Continu,0.031,0.045,NetworkFix,1.3,13,2017-04-12,12:38:08.0,2017-04-12,12:38:08.0,0.0
767,7737092.098,1409571.353,49.255,Topo Continu,0.036,0.052,NetworkFix,1.3,13,2017-04-12,12:38:09.0,2017-04-12,12:38:09.0,0.0
768,7737092.047,1409571.368,49.276,Topo Continu,0.027,0.039,NetworkFix,1.3,13,2017-04-12,12:38:10.0,2017-04-12,12:38:10.0,0.0
769,7737092.081,1409571.358,49.265,Topo Continu,0.022,0.032,NetworkFix,1.3,13,2017-04-12,12:38:11.0,2017-04-12,12:38:11.0,0.0
770,7737092.084,1409571.370,49.209,Topo Continu,0.015,0.023,NetworkFix,1.3,13,2017-04-12,12:38:13.0,2017-04-12,12:38:13.0,0.0
771,7737091.992,1409571.348,49.335,Topo Continu,0.031,0.047,NetworkFix,1.3,13,2017-04-12,12:38:14.0,2017-04-12,12:38:14.0,0.0
772,7737092.065,1409571.347,49.283,Topo Continu,0.024,0.038,NetworkFix,1.3,13,2017-04-12,12:38:16.0,2017-04-12,12:38:16.0,0.0
773,7737091.971,1409571.406,49.261,Topo Continu,0.016,0.025,NetworkFix,1.3,13,2017-04-12,12:38:17.0,2017-04-12,12:38:17.0,0.0
774,7737091.924,1409571.418,49.238,Topo Continu,0.011,0.017,NetworkFix,1.3,13,2017-04-12,12:38:18.0,2017-04-12,12:38:18.0,0.0
775,7737091.938,1409571.414,49.233,Topo Continu,0.013,0.020,NetworkFix,1.3,13,2017-04-12,12:38:19.0,2017-04-12,12:38:19.0,0.0
776,7737091.948,1409571.410,49.255,Topo Continu,0.017,0.026,NetworkFix,1.3,13,2017-04-12,12:38:20.0,2017-04-12,12:38:20.0,0.0
777,7737091.909,1409571.420,49.248,Topo Continu,0.017,0.027,NetworkFix,1.3,12,2017-04-12,12:38:21.0,2017-04-12,12:38:21.0,0.0
778,7737091.852,1409571.446,49.238,Topo Continu,0.026,0.039,NetworkFix,1.3,12,2017-04-12,12:38:21.0,2017-04-12,12:38:21.0,0.0
779,7737091.877,1409571.437,49.250,Topo Continu,0.026,0.039,NetworkFix,1.3,12,2017-04-12,12:38:23.0,2017-04-12,12:38:23.0,0.0
780,7737091.881,1409571.435,49.261,Topo Continu,0.016,0.024,NetworkFix,1.3,12,2017-04-12,12:38:24.0,2017-04-12,12:38:24.0,0.0
781,7737091.882,1409571.433,49.271,Topo Continu,0.015,0.023,NetworkFix,1.3,12,2017-04-12,12:38:25.0,2017-04-12,12:38:25.0,0.0
782,7737091.875,1409571.437,49.267,Topo Continu,0.019,0.027,NetworkFix,1.3,12,2017-04-12,12:38:26.0,2017-04-12,12:38:26.0,0.0
783,7737091.812,1409571.469,49.255,Topo Continu,0.018,0.026,NetworkFix,1.3,13,2017-04-12,12:38:27.0,2017-04-12,12:38:27.0,0.0
784,7737091.811,1409571.466,49.259,Topo Continu,0.019,0.028,NetworkFix,1.3,13,2017-04-12,12:38:28.0,2017-04-12,12:38:28.0,0.0
785,7737091.823,1409571.459,49.248,Topo Continu,0.019,0.028,NetworkFix,1.3,13,2017-04-12,12:38:29.0,2017-04-12,12:38:29.0,0.0
786,7737091.825,1409571.460,49.244,Topo Continu,0.014,0.021,NetworkFix,1.3,13,2017-04-12,12:38:30.0,2017-04-12,12:38:30.0,0.0
787,7737091.832,1409571.461,49.241,Topo Continu,0.020,0.030,NetworkFix,1.3,13,2017-04-12,12:38:31.0,2017-04-12,12:38:31.0,0.0
788,7737091.843,1409571.465,49.231,Topo Continu,0.020,0.031,NetworkFix,1.3,13,2017-04-12,12:38:32.0,2017-04-12,12:38:32.0,0.0
789,7737091.836,1409571.464,49.245,Topo Continu,0.019,0.029,NetworkFix,1.3,13,2017-04-12,12:38:33.0,2017-04-12,12:38:33.0,0.0
790,7737091.842,1409571.461,49.248,Topo Continu,0.018,0.027,NetworkFix,1.3,13,2017-04-12,12:38:34.0,2017-04-12,12:38:34.0,0.0
791,7737091.841,1409571.459,49.258,Topo Continu,0.013,0.020,NetworkFix,1.3,13,2017-04-12,12:38:36.0,2017-04-12,12:38:36.0,0.0
792,7737091.848,1409571.454,49.264,Topo Continu,0.014,0.020,NetworkFix,1.3,13,2017-04-12,12:38:37.0,2017-04-12,12:38:37.0,0.0
793,7737091.850,1409571.452,49.268,Topo Continu,0.016,0.024,NetworkFix,1.3,13,2017-04-12,12:38:38.0,2017-04-12,12:38:38.0,0.0
794,7737091.855,1409571.451,49.258,Topo Continu,0.012,0.019,NetworkFix,1.3,14,2017-04-12,12:38:39.0,2017-04-12,12:38:39.0,0.0
795,7737091.858,1409571.453,49.257,Topo Continu,0.011,0.018,NetworkFix,1.3,14,2017-04-12,12:38:40.0,2017-04-12,12:38:40.0,0.0
796,7737091.862,1409571.449,49.259,Topo Continu,0.012,0.019,NetworkFix,1.3,14,2017-04-12,12:38:40.0,2017-04-12,12:38:40.0,0.0
797,7737091.856,1409571.450,49.266,Topo Continu,0.015,0.022,NetworkFix,1.3,14,2017-04-12,12:38:42.0,2017-04-12,12:38:42.0,0.0
798,7737091.856,1409571.454,49.255,Topo Continu,0.012,0.019,NetworkFix,1.3,14,2017-04-12,12:38:43.0,2017-04-12,12:38:43.0,0.0
799,7737092.239,1409571.306,49.221,Topo Continu,0.026,0.037,NetworkFix,1.3,14,2017-04-12,12:38:44.0,2017-04-12,12:38:44.0,0.0
800,7737092.258,1409571.320,49.235,Topo Continu,0.029,0.044,NetworkFix,1.3,14,2017-04-12,12:38:45.0,2017-04-12,12:38:45.0,0.0
801,7737092.275,1409571.307,49.208,Topo Continu,0.021,0.031,NetworkFix,1.3,12,2017-04-12,12:38:47.0,2017-04-12,12:38:47.0,0.0
802,7737092.268,1409571.317,49.227,Topo Continu,0.017,0.024,NetworkFix,1.3,12,2017-04-12,12:38:48.0,2017-04-12,12:38:48.0,0.0
803,7737092.252,1409571.310,49.247,Topo Continu,0.025,0.036,NetworkFix,1.3,12,2017-04-12,12:38:49.0,2017-04-12,12:38:49.0,0.0
804,7737092.263,1409571.311,49.199,Topo Continu,0.022,0.034,NetworkFix,1.3,12,2017-04-12,12:38:51.0,2017-04-12,12:38:51.0,0.0
805,7737092.268,1409571.310,49.203,Topo Continu,0.025,0.038,NetworkFix,1.3,12,2017-04-12,12:38:52.0,2017-04-12,12:38:52.0,0.0
806,7737092.262,1409571.309,49.248,Topo Continu,0.012,0.019,NetworkFix,1.3,12,2017-04-12,12:38:53.0,2017-04-12,12:38:53.0,0.0
807,7737092.269,1409571.312,49.235,Topo Continu,0.015,0.025,NetworkFix,1.3,12,2017-04-12,12:38:54.0,2017-04-12,12:38:54.0,0.0
808,7737092.256,1409571.311,49.239,Topo Continu,0.020,0.031,NetworkFix,1.3,12,2017-04-12,12:38:55.0,2017-04-12,12:38:55.0,0.0
809,7737092.256,1409571.311,49.223,Topo Continu,0.029,0.044,NetworkFix,1.3,12,2017-04-12,12:38:56.0,2017-04-12,12:38:56.0,0.0
810,7737091.835,1409571.447,49.267,Topo Continu,0.011,0.019,NetworkFix,1.3,13,2017-04-12,12:38:59.0,2017-04-12,12:38:59.0,0.0
811,7737091.841,1409571.446,49.253,Topo Continu,0.012,0.020,NetworkFix,1.3,13,2017-04-12,12:39:00.0,2017-04-12,12:39:00.0,0.0
812,7737091.840,1409571.445,49.255,Topo Continu,0.016,0.025,NetworkFix,1.3,13,2017-04-12,12:39:01.0,2017-04-12,12:39:01.0,0.0
813,7737091.837,1409571.445,49.262,Topo Continu,0.019,0.029,NetworkFix,1.3,13,2017-04-12,12:39:02.0,2017-04-12,12:39:02.0,0.0
814,7737091.845,1409571.443,49.262,Topo Continu,0.012,0.020,NetworkFix,1.3,13,2017-04-12,12:39:03.0,2017-04-12,12:39:03.0,0.0
815,7737091.834,1409571.451,49.249,Topo Continu,0.010,0.017,NetworkFix,1.3,13,2017-04-12,12:39:04.0,2017-04-12,12:39:04.0,0.0
816,7737091.839,1409571.447,49.247,Topo Continu,0.012,0.019,NetworkFix,1.3,13,2017-04-12,12:39:05.0,2017-04-12,12:39:05.0,0.0
817,7737091.844,1409571.448,49.244,Topo Continu,0.014,0.022,NetworkFix,1.3,13,2017-04-12,12:39:06.0,2017-04-12,12:39:06.0,0.0
818,7737091.836,1409571.444,49.257,Topo Continu,0.014,0.020,NetworkFix,1.3,14,2017-04-12,12:39:07.0,2017-04-12,12:39:07.0,0.0
819,7737091.833,1409571.448,49.253,Topo Continu,0.013,0.020,NetworkFix,1.3,14,2017-04-12,12:39:08.0,2017-04-12,12:39:08.0,0.0
820,7737091.836,1409571.448,49.250,Topo Continu,0.018,0.026,NetworkFix,1.3,14,2017-04-12,12:39:09.0,2017-04-12,12:39:09.0,0.0
821,7737091.833,1409571.447,49.256,Topo Continu,0.011,0.017,NetworkFix,1.3,14,2017-04-12,12:39:10.0,2017-04-12,12:39:10.0,0.0
822,7737091.834,1409571.446,49.262,Topo Continu,0.013,0.020,NetworkFix,1.2,14,2017-04-12,12:39:11.0,2017-04-12,12:39:11.0,0.0
823,7737091.839,1409571.447,49.261,Topo Continu,0.016,0.024,NetworkFix,1.2,14,2017-04-12,12:39:12.0,2017-04-12,12:39:12.0,0.0
824,7737091.838,1409571.445,49.255,Topo Continu,0.012,0.019,NetworkFix,1.2,13,2017-04-12,12:39:13.0,2017-04-12,12:39:13.0,0.0
825,7737091.836,1409571.443,49.260,Topo Continu,0.015,0.023,NetworkFix,1.2,14,2017-04-12,12:39:15.0,2017-04-12,12:39:15.0,0.0
826,7737091.837,1409571.443,49.264,Topo Continu,0.013,0.020,NetworkFix,1.2,14,2017-04-12,12:39:16.0,2017-04-12,12:39:16.0,0.0
827,7737091.836,1409571.443,49.267,Topo Continu,0.014,0.021,NetworkFix,1.2,14,2017-04-12,12:39:17.0,2017-04-12,12:39:17.0,0.0
828,7737091.839,1409571.446,49.260,Topo Continu,0.014,0.020,NetworkFix,1.2,14,2017-04-12,12:39:18.0,2017-04-12,12:39:18.0,0.0
829,7737091.842,1409571.447,49.252,Topo Continu,0.011,0.017,NetworkFix,1.2,14,2017-04-12,12:39:19.0,2017-04-12,12:39:19.0,0.0
830,7737091.840,1409571.445,49.254,Topo Continu,0.015,0.023,NetworkFix,1.2,14,2017-04-12,12:39:20.0,2017-04-12,12:39:20.0,0.0
831,7737091.842,1409571.444,49.260,Topo Continu,0.014,0.021,NetworkFix,1.2,14,2017-04-12,12:39:21.0,2017-04-12,12:39:21.0,0.0
832,7737091.837,1409571.440,49.271,Topo Continu,0.012,0.019,NetworkFix,1.2,14,2017-04-12,12:39:22.0,2017-04-12,12:39:22.0,0.0
833,7737091.838,1409571.444,49.264,Topo Continu,0.014,0.021,NetworkFix,1.2,14,2017-04-12,12:39:23.0,2017-04-12,12:39:23.0,0.0
834,7737091.838,1409571.447,49.261,Topo Continu,0.014,0.020,NetworkFix,1.2,14,2017-04-12,12:39:24.0,2017-04-12,12:39:24.0,0.0
835,7737091.838,1409571.446,49.263,Topo Continu,0.010,0.015,NetworkFix,1.2,14,2017-04-12,12:39:25.0,2017-04-12,12:39:25.0,0.0
836,7737091.842,1409571.443,49.257,Topo Continu,0.010,0.014,NetworkFix,1.2,14,2017-04-12,12:39:26.0,2017-04-12,12:39:26.0,0.0
837,7737091.841,1409571.442,49.254,Topo Continu,0.011,0.017,NetworkFix,1.2,14,2017-04-12,12:39:27.0,2017-04-12,12:39:27.0,0.0
838,7737091.839,1409571.440,49.261,Topo Continu,0.014,0.020,NetworkFix,1.2,13,2017-04-12,12:39:28.0,2017-04-12,12:39:28.0,0.0
839,7737091.845,1409571.441,49.255,Topo Continu,0.012,0.019,NetworkFix,1.2,13,2017-04-12,12:39:29.0,2017-04-12,12:39:29.0,0.0
840,7737091.829,1409571.449,49.251,Topo Continu,0.011,0.017,NetworkFix,1.2,13,2017-04-12,12:39:30.0,2017-04-12,12:39:30.0,0.0
841,7737091.829,1409571.450,49.249,Topo Continu,0.016,0.023,NetworkFix,1.2,13,2017-04-12,12:39:31.0,2017-04-12,12:39:31.0,0.0
842,7737091.853,1409571.434,49.274,Topo Continu,0.014,0.020,NetworkFix,1.2,13,2017-04-12,12:39:32.0,2017-04-12,12:39:32.0,0.0
843,7737091.853,1409571.433,49.282,Topo Continu,0.016,0.024,NetworkFix,1.2,13,2017-04-12,12:39:33.0,2017-04-12,12:39:33.0,0.0
844,7737091.834,1409571.445,49.265,Topo Continu,0.016,0.023,NetworkFix,1.2,13,2017-04-12,12:39:34.0,2017-04-12,12:39:34.0,0.0
845,7737091.842,1409571.443,49.263,Topo Continu,0.010,0.016,NetworkFix,1.2,13,2017-04-12,12:39:35.0,2017-04-12,12:39:35.0,0.0
846,7737091.845,1409571.444,49.256,Topo Continu,0.012,0.018,NetworkFix,1.2,13,2017-04-12,12:39:36.0,2017-04-12,12:39:36.0,0.0
847,7737091.841,1409571.441,49.265,Topo Continu,0.014,0.021,NetworkFix,1.2,13,2017-04-12,12:39:37.0,2017-04-12,12:39:37.0,0.0
848,7737091.835,1409571.447,49.266,Topo Continu,0.010,0.015,NetworkFix,1.2,13,2017-04-12,12:39:38.0,2017-04-12,12:39:38.0,0.0
849,7737091.839,1409571.444,49.257,Topo Continu,0.011,0.017,NetworkFix,1.2,13,2017-04-12,12:39:39.0,2017-04-12,12:39:39.0,0.0
850,7737091.834,1409571.446,49.261,Topo Continu,0.016,0.024,NetworkFix,1.2,13,2017-04-12,12:39:40.0,2017-04-12,12:39:40.0,0.0
851,7737091.838,1409571.442,49.264,Topo Continu,0.014,0.020,NetworkFix,1.2,14,2017-04-12,12:39:41.0,2017-04-12,12:39:41.0,0.0
852,7737091.846,1409571.447,49.247,Topo Continu,0.016,0.023,NetworkFix,1.2,14,2017-04-12,12:39:42.0,2017-04-12,12:39:42.0,0.0
853,7737091.834,1409571.442,49.269,Topo Continu,0.011,0.017,NetworkFix,1.2,14,2017-04-12,12:39:44.0,2017-04-12,12:39:44.0,0.0
854,7737091.813,1409571.454,49.250,Topo Continu,0.019,0.027,NetworkFix,1.2,14,2017-04-12,12:39:45.0,2017-04-12,12:39:45.0,0.0
855,7737091.815,1409571.456,49.243,Topo Continu,0.023,0.033,NetworkFix,1.2,14,2017-04-12,12:39:46.0,2017-04-12,12:39:46.0,0.0
856,7737091.813,1409571.455,49.230,Topo Continu,0.021,0.031,NetworkFix,1.2,14,2017-04-12,12:39:47.0,2017-04-12,12:39:47.0,0.0
857,7737091.819,1409571.450,49.248,Topo Continu,0.017,0.025,NetworkFix,1.2,14,2017-04-12,12:39:47.0,2017-04-12,12:39:47.0,0.0
858,7737091.816,1409571.453,49.242,Topo Continu,0.018,0.027,NetworkFix,1.2,14,2017-04-12,12:39:48.0,2017-04-12,12:39:48.0,0.0
859,7737091.797,1409571.464,49.235,Topo Continu,0.017,0.025,NetworkFix,1.2,14,2017-04-12,12:39:50.0,2017-04-12,12:39:50.0,0.0
860,7737091.806,1409571.457,49.241,Topo Continu,0.016,0.022,NetworkFix,1.2,14,2017-04-12,12:39:51.0,2017-04-12,12:39:51.0,0.0
861,7737091.809,1409571.453,49.252,Topo Continu,0.019,0.028,NetworkFix,1.2,14,2017-04-12,12:39:51.0,2017-04-12,12:39:51.0,0.0
862,7737091.810,1409571.461,49.227,Topo Continu,0.009,0.013,NetworkFix,1.2,14,2017-04-12,12:39:52.0,2017-04-12,12:39:52.0,0.0
863,7737091.809,1409571.460,49.236,Topo Continu,0.016,0.022,NetworkFix,1.2,14,2017-04-12,12:39:54.0,2017-04-12,12:39:54.0,0.0
864,7737091.817,1409571.460,49.231,Topo Continu,0.017,0.024,NetworkFix,1.2,14,2017-04-12,12:39:55.0,2017-04-12,12:39:55.0,0.0
865,7737091.810,1409571.459,49.240,Topo Continu,0.014,0.020,NetworkFix,1.2,14,2017-04-12,12:39:56.0,2017-04-12,12:39:56.0,0.0
866,7737091.807,1409571.457,49.241,Topo Continu,0.017,0.025,NetworkFix,1.2,14,2017-04-12,12:39:57.0,2017-04-12,12:39:57.0,0.0
867,7737091.809,1409571.460,49.237,Topo Continu,0.014,0.020,NetworkFix,1.2,14,2017-04-12,12:39:58.0,2017-04-12,12:39:58.0,0.0
