67 ;38680,0;2267093,427 ;1574206,343 ;137,223 ;0,9 ;
68 ;38681,0;2267092,916 ;1574206,327 ;137,200 ;0,8 ;
69 ;38682,0;2267092,391 ;1574206,306 ;137,216 ;0,6 ;
70 ;38683,0;2267091,848 ;1574206,277 ;137,226 ;0,8 ;
71 ;38684,0;2267091,341 ;1574206,249 ;137,206 ;0,7 ;
72 ;38685,0;2267090,860 ;1574206,181 ;137,217 ;0,9 ;
73 ;38686,0;2267090,350 ;1574206,102 ;137,200 ;0,9 ;
74 ;38687,0;2267089,854 ;1574206,024 ;137,237 ;0,8 ;
75 ;38688,0;2267089,358 ;1574205,936 ;137,236 ;0,7 ;
76 ;38689,0;2267088,846 ;1574205,829 ;137,220 ;1,0 ;
77 ;38690,0;2267088,315 ;1574205,745 ;137,222 ;0,6 ;
78 ;38691,0;2267087,820 ;1574205,671 ;137,235 ;1,0 ;
79 ;38692,0;2267087,349 ;1574205,574 ;137,240 ;0,8 ;
80 ;38693,0;2267086,728 ;1574205,459 ;137,222 ;0,7 ;
81 ;38694,0;2267086,278 ;1574205,406 ;137,215 ;0,9 ;
82 ;38695,0;2267085,717 ;1574205,369 ;137,216 ;0,8 ;
83 ;38696,0;2267085,203 ;1574205,329 ;137,224 ;0,8 ;
84 ;38697,0;2267084,603 ;1574205,240 ;137,219 ;0,9 ;
85 ;38698,0;2267084,072 ;1574205,151 ;137,204 ;0,9 ;
86 ;38699,0;2267083,522 ;1574205,049 ;137,220 ;0,7 ;
87 ;38700,0;2267082,947 ;1574204,949 ;137,225 ;0,9 ;
88 ;38701,0;2267082,346 ;1574204,859 ;137,225 ;0,8 ;
89 ;38702,0;2267081,852 ;1574204,811 ;137,236 ;0,9 ;
90 ;38703,0;2267081,284 ;1574204,760 ;137,240 ;0,7 ;
91 ;38704,0;2267080,764 ;1574204,652 ;137,216 ;0,7 ;
92 ;38705,0;2267080,145 ;1574204,465 ;137,246 ;0,6 ;
93 ;38706,0;2267079,816 ;1574204,361 ;137,235 ;0,6 ;
94 ;38707,0;2267079,271 ;1574204,190 ;137,226 ;0,7 ;
95 ;38708,0;2267078,593 ;1574204,063 ;137,223 ;0,7 ;
96 ;38710,0;2267077,519 ;1574203,920 ;137,231 ;0,6 ;
97 ;38711,0;2267076,946 ;1574203,904 ;137,247 ;0,7 ;
98 ;38712,0;2267076,363 ;1574203,932 ;137,239 ;0,6 ;
99 ;38713,0;2267075,812 ;1574203,985 ;137,228 ;1,7 ;
100 ;38714,0;2267075,313 ;1574203,999 ;137,235 ;1,3 ;
101 ;38715,0;2267074,836 ;1574203,950 ;137,231 ;0,6 ;
102 ;38716,0;2267074,373 ;1574203,836 ;137,244 ;1,3 ;
103 ;38717,0;2267074,115 ;1574203,772 ;137,212 ;0,6 ;
104 ;38718,0;2267073,847 ;1574203,709 ;137,219 ;0,6 ;
105 ;38719,0;2267073,581 ;1574203,648 ;137,239 ;1,4 ;
106 ;38720,0;2267073,419 ;1574203,609 ;137,220 ;1,3 ;
107 ;38721,0;2267073,237 ;1574203,574 ;137,236 ;0,6 ;
108 ;38722,0;2267073,079 ;1574203,540 ;137,240 ;0,6 ;
109 ;38723,0;2267072,898 ;1574203,508 ;137,237 ;1,4 ;
110 ;38724,0;2267072,813 ;1574203,491 ;137,234 ;0,6 ;
111 ;38725,0;2267072,650 ;1574203,468 ;137,229 ;0,6 ;
112 ;38726,0;2267072,552 ;1574203,448 ;137,222 ;0,6 ;
113 ;38728,0;2267072,222 ;1574203,402 ;137,220 ;0,6 ;
114 ;38729,0;2267071,971 ;1574203,376 ;137,204 ;0,7 ;
115 ;38730,0;2267071,715 ;1574203,333 ;137,218 ;0,6 ;
116 ;38731,0;2267071,449 ;1574203,265 ;137,216 ;1,6 ;
117 ;38732,0;2267071,182 ;1574203,175 ;137,219 ;1,4 ;
118 ;38733,0;2267070,939 ;1574203,089 ;137,228 ;1,2 ;
119 ;38734,0;2267070,713 ;1574202,994 ;137,236 ;1,4 ;
120 ;38735,0;2267070,431 ;1574202,886 ;137,219 ;0,6 ;
121 ;38736,0;2267070,098 ;1574202,777 ;137,231 ;0,6 ;
122 ;38737,0;2267069,645 ;1574202,677 ;137,232 ;1,2 ;
123 ;38738,0;2267069,163 ;1574202,634 ;137,235 ;1,2 ;
124 ;38739,0;2267068,764 ;1574202,608 ;137,237 ;1,1 ;
125 ;38740,0;2267068,407 ;1574202,574 ;137,216 ;1,3 ;
126 ;38741,0;2267068,088 ;1574202,536 ;137,221 ;1,0 ;
127 ;38742,0;2267067,759 ;1574202,486 ;137,226 ;1,1 ;
128 ;38743,0;2267067,432 ;1574202,450 ;137,222 ;1,1 ;
129 ;38744,0;2267067,120 ;1574202,404 ;137,219 ;1,1 ;
130 ;38745,0;2267066,770 ;1574202,334 ;137,224 ;1,0 ;
131 ;38746,0;2267066,398 ;1574202,280 ;137,235 ;1,0 ;
132 ;38747,0;2267066,030 ;1574202,248 ;137,236 ;1,1 ;
133 ;38748,0;2267065,735 ;1574202,222 ;137,220 ;1,0 ;
134 ;38749,0;2267065,423 ;1574202,182 ;137,228 ;1,3 ;
135 ;38750,0;2267065,067 ;1574202,106 ;137,227 ;0,9 ;
136 ;38751,0;2267064,712 ;1574202,022 ;137,229 ;1,2 ;
137 ;38752,0;2267064,419 ;1574201,926 ;137,222 ;1,4 ;
138 ;38753,0;2267063,943 ;1574201,772 ;137,229 ;1,2 ;
139 ;38754,0;2267063,527 ;1574201,646 ;137,235 ;0,6 ;
140 ;38755,0;2267063,125 ;1574201,511 ;137,227 ;1,3 ;
141 ;38756,0;2267062,732 ;1574201,381 ;137,222 ;1,3 ;
142 ;38757,0;2267062,368 ;1574201,251 ;137,237 ;0,6 ;
143 ;38758,0;2267062,035 ;1574201,109 ;137,248 ;0,6 ;
144 ;38759,0;2267061,732 ;1574200,950 ;137,245 ;1,4 ;
145 ;38760,0;2267061,437 ;1574200,768 ;137,225 ;0,6 ;
146 ;38761,0;2267061,205 ;1574200,615 ;137,234 ;0,6 ;
147 ;38762,0;2267060,898 ;1574200,418 ;137,235 ;1,3 ;
148 ;38763,0;2267060,548 ;1574200,242 ;137,228 ;0,7 ;
149 ;38765,0;2267059,735 ;1574199,970 ;137,232 ;0,7 ;
150 ;38766,0;2267059,372 ;1574199,898 ;137,257 ;0,6 ;
151 ;38767,0;2267059,021 ;1574199,821 ;137,244 ;1,0 ;
152 ;38768,0;2267058,681 ;1574199,752 ;137,252 ;0,7 ;
153 ;38769,0;2267058,366 ;1574199,681 ;137,259 ;0,8 ;
154 ;38770,0;2267058,060 ;1574199,594 ;137,250 ;0,6 ;
155 ;38771,0;2267057,737 ;1574199,499 ;137,243 ;1,0 ;
156 ;38772,0;2267057,360 ;1574199,388 ;137,245 ;0,6 ;
157 ;38773,0;2267056,934 ;1574199,273 ;137,246 ;0,8 ;
158 ;38774,0;2267056,490 ;1574199,174 ;137,249 ;0,6 ;
159 ;38775,0;2267056,021 ;1574199,104 ;137,229 ;0,9 ;
160 ;38776,0;2267055,591 ;1574199,044 ;137,238 ;0,6 ;
161 ;38777,0;2267055,165 ;1574198,976 ;137,236 ;0,6 ;
162 ;38778,0;2267054,762 ;1574198,906 ;137,244 ;0,7 ;
163 ;38779,0;2267054,386 ;1574198,798 ;137,228 ;0,6 ;
164 ;38780,0;2267054,032 ;1574198,662 ;137,222 ;0,7 ;
165 ;38781,0;2267053,674 ;1574198,498 ;137,221 ;0,6 ;
166 ;38782,0;2267053,315 ;1574198,324 ;137,245 ;0,6 ;
167 ;38783,0;2267052,952 ;1574198,145 ;137,250 ;0,6 ;
168 ;38784,0;2267052,580 ;1574197,956 ;137,223 ;0,6 ;
169 ;38785,0;2267052,214 ;1574197,760 ;137,226 ;0,6 ;
170 ;38786,0;2267051,833 ;1574197,556 ;137,230 ;0,6 ;
171 ;38787,0;2267051,336 ;1574197,319 ;137,215 ;0,7 ;
172 ;38788,0;2267051,023 ;1574197,189 ;137,233 ;0,6 ;
173 ;38789,0;2267050,707 ;1574197,055 ;137,229 ;0,7 ;
174 ;38790,0;2267050,228 ;1574196,865 ;137,221 ;0,6 ;
175 ;38791,0;2267049,865 ;1574196,717 ;137,230 ;0,6 ;
176 ;38792,0;2267049,492 ;1574196,545 ;137,219 ;0,6 ;
177 ;38793,0;2267049,127 ;1574196,367 ;137,233 ;0,6 ;
178 ;38794,0;2267048,797 ;1574196,177 ;137,231 ;1,2 ;
179 ;38795,0;2267048,500 ;1574195,956 ;137,251 ;1,4 ;
180 ;38796,0;2267048,198 ;1574195,711 ;137,223 ;1,4 ;
181 ;38797,0;2267047,867 ;1574195,394 ;137,223 ;0,6 ;
182 ;38798,0;2267047,725 ;1574195,215 ;137,228 ;1,7 ;
183 ;38799,0;2267047,424 ;1574194,840 ;137,235 ;0,7 ;
184 ;38800,0;2267047,210 ;1574194,567 ;137,226 ;0,6 ;
185 ;38802,0;2267046,583 ;1574193,833 ;137,228 ;0,7 ;
186 ;38803,0;2267046,275 ;1574193,525 ;137,230 ;1,0 ;
187 ;38804,0;2267045,953 ;1574193,211 ;137,233 ;1,1 ;
188 ;38805,0;2267045,615 ;1574192,918 ;137,239 ;1,1 ;
189 ;38806,0;2267045,274 ;1574192,642 ;137,249 ;1,2 ;
190 ;38807,0;2267044,932 ;1574192,367 ;137,238 ;0,9 ;
191 ;38808,0;2267044,562 ;1574192,096 ;137,238 ;1,0 ;
192 ;38809,0;2267044,155 ;1574191,846 ;137,247 ;1,1 ;
193 ;38810,0;2267043,649 ;1574191,577 ;137,239 ;1,1 ;
194 ;38811,0;2267043,296 ;1574191,425 ;137,244 ;1,2 ;
195 ;38812,0;2267042,850 ;1574191,278 ;137,236 ;1,2 ;
196 ;38813,0;2267042,401 ;1574191,147 ;137,239 ;0,9 ;
197 ;38814,0;2267041,937 ;1574191,040 ;137,217 ;0,8 ;
198 ;38815,0;2267041,536 ;1574190,945 ;137,233 ;0,9 ;
199 ;38816,0;2267041,172 ;1574190,829 ;137,232 ;0,9 ;
200 ;38817,0;2267040,833 ;1574190,699 ;137,235 ;0,9 ;
201 ;38818,0;2267040,481 ;1574190,529 ;137,229 ;0,9 ;
202 ;38819,0;2267040,084 ;1574190,301 ;137,252 ;0,8 ;
203 ;38820,0;2267039,894 ;1574190,181 ;137,243 ;0,7 ;
204 ;38821,0;2267039,495 ;1574189,919 ;137,244 ;0,9 ;
205 ;38822,0;2267039,195 ;1574189,735 ;137,240 ;1,0 ;
206 ;38824,0;2267038,339 ;1574189,250 ;137,213 ;1,1 ;
207 ;38825,0;2267037,979 ;1574189,044 ;137,216 ;1,1 ;
208 ;38826,0;2267037,655 ;1574188,840 ;137,228 ;0,9 ;
209 ;38827,0;2267037,360 ;1574188,615 ;137,237 ;0,9 ;
210 ;38828,0;2267037,049 ;1574188,368 ;137,236 ;1,1 ;
211 ;38829,0;2267036,719 ;1574188,118 ;137,215 ;1,1 ;
212 ;38830,0;2267036,394 ;1574187,871 ;137,237 ;1,2 ;
213 ;38831,0;2267036,074 ;1574187,630 ;137,233 ;1,0 ;
214 ;38832,0;2267035,794 ;1574187,383 ;137,251 ;1,1 ;
215 ;38833,0;2267035,477 ;1574187,117 ;137,220 ;0,9 ;
216 ;38834,0;2267035,137 ;1574186,862 ;137,240 ;1,1 ;
217 ;38835,0;2267034,807 ;1574186,609 ;137,223 ;1,2 ;
218 ;38836,0;2267034,501 ;1574186,360 ;137,243 ;1,1 ;
219 ;38837,0;2267034,167 ;1574186,102 ;137,239 ;1,2 ;
220 ;38838,0;2267033,778 ;1574185,858 ;137,225 ;0,9 ;
221 ;38839,0;2267033,293 ;1574185,620 ;137,239 ;0,7 ;
222 ;38840,0;2267032,963 ;1574185,499 ;137,212 ;1,0 ;
223 ;38841,0;2267032,686 ;1574185,391 ;137,245 ;0,9 ;
224 ;38842,0;2267032,262 ;1574185,238 ;137,234 ;1,1 ;
225 ;38843,0;2267031,878 ;1574185,103 ;137,214 ;1,1 ;
226 ;38844,0;2267031,456 ;1574184,998 ;137,215 ;1,0 ;
227 ;38845,0;2267031,057 ;1574184,909 ;137,214 ;1,0 ;
228 ;38846,0;2267030,739 ;1574184,839 ;137,252 ;0,9 ;
229 ;38847,0;2267030,411 ;1574184,777 ;137,234 ;0,9 ;
230 ;38848,0;2267030,008 ;1574184,683 ;137,236 ;0,9 ;
231 ;38849,0;2267029,797 ;1574184,636 ;137,242 ;0,9 ;
232 ;38851,0;2267029,072 ;1574184,418 ;137,214 ;0,8 ;
233 ;38852,0;2267028,774 ;1574184,263 ;137,237 ;0,7 ;
234 ;38853,0;2267028,457 ;1574184,101 ;137,235 ;0,7 ;
235 ;38854,0;2267028,147 ;1574183,928 ;137,233 ;0,6 ;
236 ;38855,0;2267027,813 ;1574183,727 ;137,252 ;0,8 ;
237 ;38856,0;2267027,451 ;1574183,532 ;137,233 ;0,7 ;
238 ;38857,0;2267027,102 ;1574183,337 ;137,222 ;0,6 ;
239 ;38858,0;2267026,750 ;1574183,125 ;137,223 ;0,6 ;
240 ;38859,0;2267026,376 ;1574182,903 ;137,221 ;0,7 ;
241 ;38860,0;2267026,032 ;1574182,690 ;137,222 ;0,7 ;
242 ;38861,0;2267025,722 ;1574182,444 ;137,223 ;0,8 ;
243 ;38862,0;2267025,428 ;1574182,141 ;137,231 ;0,6 ;
244 ;38863,0;2267025,108 ;1574181,836 ;137,227 ;0,7 ;
245 ;38864,0;2267024,791 ;1574181,509 ;137,234 ;0,6 ;
246 ;38865,0;2267024,468 ;1574181,172 ;137,226 ;0,6 ;
247 ;38866,0;2267024,121 ;1574180,858 ;137,236 ;0,6 ;
248 ;38867,0;2267023,738 ;1574180,540 ;137,237 ;0,7 ;
249 ;38868,0;2267023,325 ;1574180,251 ;137,239 ;0,6 ;
250 ;38869,0;2267022,891 ;1574180,007 ;137,236 ;0,6 ;
251 ;38870,0;2267022,451 ;1574179,782 ;137,235 ;0,6 ;
252 ;38871,0;2267022,018 ;1574179,575 ;137,216 ;0,6 ;
253 ;38872,0;2267021,622 ;1574179,379 ;137,230 ;0,7 ;
254 ;38873,0;2267021,256 ;1574179,171 ;137,230 ;0,6 ;
255 ;38874,0;2267020,929 ;1574178,949 ;137,243 ;1,2 ;
256 ;38875,0;2267020,554 ;1574178,669 ;137,240 ;1,4 ;
257 ;38876,0;2267020,305 ;1574178,470 ;137,243 ;1,4 ;
258 ;38877,0;2267019,923 ;1574178,143 ;137,254 ;1,2 ;
259 ;38878,0;2267019,595 ;1574177,864 ;137,255 ;1,3 ;
260 ;38879,0;2267019,250 ;1574177,573 ;137,222 ;1,0 ;
261 ;38880,0;2267019,025 ;1574177,394 ;137,242 ;0,9 ;
262 ;38881,0;2267018,540 ;1574176,962 ;137,275 ;1,1 ;
263 ;38882,0;2267018,253 ;1574176,730 ;137,326 ;1,1 ;
264 ;38883,0;2267017,820 ;1574176,490 ;137,320 ;1,2 ;
265 ;38884,0;2267017,376 ;1574176,259 ;137,324 ;1,1 ;
266 ;38885,0;2267016,868 ;1574176,090 ;137,249 ;1,0 ;
267 ;38886,0;2267016,458 ;1574175,927 ;137,228 ;1,1 ;
268 ;38887,0;2267016,063 ;1574175,744 ;137,227 ;1,2 ;
269 ;38888,0;2267015,662 ;1574175,536 ;137,236 ;1,1 ;
270 ;38889,0;2267015,133 ;1574175,299 ;137,229 ;0,6 ;
271 ;38890,0;2267014,765 ;1574175,133 ;137,248 ;0,6 ;
272 ;38891,0;2267014,388 ;1574174,978 ;137,232 ;0,6 ;
273 ;38893,0;2267013,330 ;1574174,600 ;137,237 ;0,7 ;
274 ;38894,0;2267012,880 ;1574174,456 ;137,220 ;0,6 ;
275 ;38895,0;2267012,443 ;1574174,306 ;137,212 ;0,6 ;
276 ;38896,0;2267012,045 ;1574174,163 ;137,222 ;0,6 ;
277 ;38897,0;2267011,701 ;1574174,003 ;137,241 ;1,3 ;
278 ;38898,0;2267011,367 ;1574173,829 ;137,244 ;1,3 ;
279 ;38899,0;2267011,061 ;1574173,638 ;137,231 ;0,6 ;
280 ;38900,0;2267010,748 ;1574173,420 ;137,214 ;0,6 ;
281 ;38901,0;2267010,414 ;1574173,174 ;137,230 ;0,7 ;
282 ;38902,0;2267010,039 ;1574172,943 ;137,203 ;0,6 ;
283 ;38903,0;2267009,618 ;1574172,732 ;137,205 ;0,6 ;
284 ;38904,0;2267009,171 ;1574172,518 ;137,215 ;0,6 ;
285 ;38905,0;2267008,750 ;1574172,322 ;137,233 ;0,6 ;
286 ;38906,0;2267008,417 ;1574172,164 ;137,230 ;1,7 ;
287 ;38907,0;2267007,947 ;1574171,937 ;137,220 ;0,6 ;
288 ;38908,0;2267007,580 ;1574171,734 ;137,226 ;0,6 ;
289 ;38909,0;2267007,208 ;1574171,525 ;137,236 ;0,8 ;
290 ;38910,0;2267006,801 ;1574171,320 ;137,239 ;0,8 ;
291 ;38911,0;2267006,451 ;1574171,152 ;137,228 ;0,6 ;
292 ;38912,0;2267005,908 ;1574170,935 ;137,235 ;0,6 ;
293 ;38913,0;2267005,469 ;1574170,784 ;137,248 ;0,7 ;
294 ;38914,0;2267005,015 ;1574170,643 ;137,248 ;0,8 ;
295 ;38915,0;2267004,543 ;1574170,543 ;137,249 ;0,8 ;
296 ;38916,0;2267004,055 ;1574170,460 ;137,231 ;1,0 ;
297 ;38917,0;2267003,587 ;1574170,413 ;137,248 ;0,8 ;
298 ;38918,0;2267003,147 ;1574170,395 ;137,261 ;1,0 ;
299 ;38919,0;2267002,674 ;1574170,357 ;137,259 ;0,9 ;
300 ;38920,0;2267002,471 ;1574170,320 ;137,257 ;0,9 ;
301 ;38921,0;2267002,147 ;1574170,257 ;137,248 ;0,7 ;
302 ;38922,0;2267001,829 ;1574170,177 ;137,232 ;0,7 ;
303 ;38923,0;2267001,542 ;1574170,053 ;137,231 ;1,0 ;
304 ;38924,0;2267001,159 ;1574169,869 ;137,240 ;1,0 ;
305 ;38925,0;2267000,889 ;1574169,738 ;137,226 ;1,0 ;
306 ;38927,0;2267000,226 ;1574169,322 ;137,238 ;1,2 ;
307 ;38928,0;2266999,876 ;1574169,096 ;137,240 ;1,2 ;
308 ;38929,0;2266999,497 ;1574168,862 ;137,224 ;1,5 ;
309 ;38930,0;2266999,105 ;1574168,625 ;137,235 ;1,7 ;
310 ;38931,0;2266998,702 ;1574168,415 ;137,252 ;1,7 ;
311 ;38932,0;2266998,348 ;1574168,216 ;137,245 ;1,6 ;
312 ;38933,0;2266998,030 ;1574168,000 ;137,245 ;1,6 ;
313 ;38934,0;2266997,655 ;1574167,733 ;137,229 ;1,9 ;
314 ;38935,0;2266997,200 ;1574167,451 ;137,245 ;1,8 ;
315 ;38936,0;2266996,694 ;1574167,238 ;137,216 ;1,8 ;
316 ;38937,0;2266996,370 ;1574167,129 ;137,232 ;1,8 ;
317 ;38938,0;2266995,830 ;1574166,980 ;137,245 ;1,8 ;
318 ;38939,0;2266995,370 ;1574166,921 ;137,252 ;1,7 ;
319 ;38940,0;2266994,882 ;1574166,898 ;137,250 ;1,1 ;
320 ;38941,0;2266994,429 ;1574166,923 ;137,305 ;1,4 ;
321 ;38942,0;2266993,892 ;1574166,953 ;137,283 ;1,3 ;
322 ;38944,0;2266993,290 ;1574166,891 ;137,285 ;1,2 ;
323 ;38945,0;2266993,085 ;1574166,869 ;137,266 ;1,3 ;
324 ;38946,0;2266992,739 ;1574166,792 ;137,268 ;1,3 ;
325 ;38947,0;2266992,493 ;1574166,733 ;137,245 ;0,9 ;
326 ;38948,0;2266992,256 ;1574166,667 ;137,250 ;1,0 ;
327 ;38949,0;2266991,999 ;1574166,579 ;137,248 ;1,4 ;
328 ;38950,0;2266991,755 ;1574166,460 ;137,260 ;1,3 ;
329 ;38951,0;2266991,512 ;1574166,321 ;137,247 ;1,4 ;
330 ;38952,0;2266991,150 ;1574166,093 ;137,237 ;1,5 ;
331 ;38953,0;2266990,879 ;1574165,914 ;137,239 ;1,4 ;
332 ;38954,0;2266990,517 ;1574165,682 ;137,235 ;1,6 ;
333 ;38956,0;2266989,757 ;1574165,227 ;137,234 ;1,0 ;
334 ;38957,0;2266989,410 ;1574165,009 ;137,256 ;1,3 ;
335 ;38958,0;2266989,024 ;1574164,772 ;137,230 ;1,3 ;
336 ;38959,0;2266988,648 ;1574164,537 ;137,243 ;1,4 ;
337 ;38960,0;2266988,264 ;1574164,298 ;137,236 ;1,2 ;
338 ;38961,0;2266987,873 ;1574164,064 ;137,242 ;1,6 ;
339 ;38962,0;2266987,478 ;1574163,835 ;137,259 ;1,8 ;
340 ;38963,0;2266987,096 ;1574163,621 ;137,242 ;2,1 ;
341 ;38964,0;2266986,683 ;1574163,399 ;137,220 ;2,2 ;
342 ;38965,0;2266986,257 ;1574163,181 ;137,231 ;2,2 ;
343 ;38966,0;2266985,812 ;1574162,967 ;137,239 ;2,2 ;
344 ;38967,0;2266985,373 ;1574162,776 ;137,230 ;2,2 ;
345 ;38968,0;2266984,996 ;1574162,585 ;137,230 ;2,2 ;
346 ;38969,0;2266984,713 ;1574162,425 ;137,238 ;2,3 ;
347 ;38970,0;2266984,269 ;1574162,166 ;137,226 ;2,3 ;
348 ;38971,0;2266983,899 ;1574161,929 ;137,245 ;2,3 ;
349 ;38972,0;2266983,518 ;1574161,694 ;137,232 ;2,3 ;
350 ;38973,0;2266983,138 ;1574161,454 ;137,252 ;1,7 ;
351 ;38974,0;2266982,757 ;1574161,218 ;137,229 ;2,2 ;
352 ;38975,0;2266982,377 ;1574160,969 ;137,247 ;2,2 ;
353 ;38976,0;2266981,922 ;1574160,681 ;137,229 ;2,2 ;
354 ;38977,0;2266981,625 ;1574160,474 ;137,245 ;2,3 ;
355 ;38979,0;2266980,852 ;1574159,952 ;137,220 ;2,3 ;
356 ;38980,0;2266980,463 ;1574159,701 ;137,227 ;1,9 ;
357 ;38981,0;2266980,052 ;1574159,453 ;137,233 ;2,1 ;
358 ;38982,0;2266979,635 ;1574159,221 ;137,225 ;2,1 ;
359 ;38983,0;2266979,208 ;1574158,991 ;137,231 ;2,3 ;
360 ;38984,0;2266978,777 ;1574158,766 ;137,217 ;2,2 ;
361 ;38985,0;2266978,431 ;1574158,577 ;137,213 ;2,1 ;
362 ;38986,0;2266977,908 ;1574158,293 ;137,239 ;2,0 ;
363 ;38987,0;2266977,472 ;1574158,056 ;137,230 ;2,1 ;
364 ;38988,0;2266977,035 ;1574157,816 ;137,220 ;2,1 ;
365 ;38989,0;2266976,582 ;1574157,557 ;137,226 ;2,1 ;
366 ;38990,0;2266976,135 ;1574157,326 ;137,222 ;2,0 ;
367 ;38991,0;2266975,653 ;1574157,082 ;137,250 ;1,9 ;
368 ;38992,0;2266975,077 ;1574156,798 ;137,252 ;1,7 ;
369 ;38993,0;2266974,779 ;1574156,654 ;137,251 ;1,8 ;
370 ;38994,0;2266974,281 ;1574156,433 ;137,254 ;1,7 ;
371 ;38995,0;2266973,785 ;1574156,209 ;137,228 ;1,6 ;
372 ;38996,0;2266973,297 ;1574155,982 ;137,239 ;1,8 ;
373 ;38997,0;2266972,721 ;1574155,698 ;137,240 ;1,9 ;
374 ;38998,0;2266972,333 ;1574155,490 ;137,233 ;1,9 ;
375 ;39000,0;2266971,227 ;1574154,915 ;137,222 ;1,6 ;
376 ;39001,0;2266970,727 ;1574154,644 ;137,216 ;1,4 ;
377 ;39002,0;2266970,218 ;1574154,361 ;137,210 ;1,7 ;
378 ;39003,0;2266969,709 ;1574154,074 ;137,218 ;1,8 ;
379 ;39004,0;2266969,193 ;1574153,802 ;137,227 ;1,9 ;
380 ;39005,0;2266968,681 ;1574153,539 ;137,244 ;1,7 ;
381 ;39006,0;2266968,199 ;1574153,130 ;137,451 ;1,9 ;
382 ;39018,0;2266965,304 ;1574149,561 ;137,247 ;2,0 ;
383 ;39019,0;2266965,372 ;1574149,266 ;137,249 ;2,1 ;
384 ;39020,0;2266965,434 ;1574148,941 ;137,224 ;2,4 ;
385 ;39021,0;2266965,496 ;1574148,627 ;137,230 ;2,3 ;
386 ;39022,0;2266965,568 ;1574148,346 ;137,208 ;3,7 ;
387 ;39023,0;2266965,655 ;1574148,040 ;137,219 ;3,7 ;
388 ;39024,0;2266965,817 ;1574147,664 ;137,203 ;3,8 ;
389 ;39025,0;2266965,898 ;1574147,467 ;137,192 ;4,0 ;
390 ;39026,0;2266966,055 ;1574147,141 ;137,213 ;4,8 ;
391 ;39027,0;2266966,220 ;1574146,810 ;137,225 ;5,6 ;
393 ;39030,0;2266966,574 ;1574145,977 ;137,253 ;5,9 ;
394 ;39031,0;2266966,716 ;1574145,793 ;137,251 ;5,9 ;
395 ;39032,0;2266966,830 ;1574145,699 ;137,246 ;5,9 ;
396 ;39033,0;2266966,953 ;1574145,666 ;137,256 ;5,9 ;
397 ;39034,0;2266967,098 ;1574145,686 ;137,250 ;5,7 ;
398 ;39035,0;2266967,354 ;1574145,774 ;137,266 ;5,9 ;
399 ;39036,0;2266967,654 ;1574145,884 ;137,248 ;6,0 ;
400 ;39037,0;2266967,938 ;1574145,994 ;137,237 ;6,1 ;
401 ;39038,0;2266968,252 ;1574146,099 ;137,248 ;6,0 ;
402 ;39039,0;2266968,588 ;1574146,185 ;137,251 ;6,2 ;
403 ;39040,0;2266968,927 ;1574146,269 ;137,232 ;6,2 ;
404 ;39041,0;2266969,227 ;1574146,350 ;137,253 ;6,1 ;
405 ;39042,0;2266969,534 ;1574146,436 ;137,238 ;5,9 ;
406 ;39043,0;2266969,835 ;1574146,557 ;137,216 ;6,2 ;
