1350849.92796182,7223723.23693706,38.5385000458,3,None,None
1350853.43064586,7223723.73714991,38.5715000458,3,None,None
1350853.43064586,7223723.73714991,38.5715000458,3,None,None
1350856.63309985,7223722.43659649,38.9105000458,3,None,None
1350860.23586059,7223729.83974676,38.4755000458,3,None,None
1350864.93946488,7223729.63966162,38.2805000458,3,None,None
1350864.93946488,7223729.63966162,38.2805000458,3,None,None
1350867.24122869,7223734.64179019,38.3905000458,3,None,None
1350867.44138206,7223733.64136447,38.2285000458,3,None,None
1350870.74391274,7223733.34123676,38.4455000458,3,None,None
1350872.44521642,7223734.84187533,38.6055000458,3,None,None
1350872.44521642,7223734.84187533,38.6055000458,3,None,None
1350876.34820721,7223737.34293961,41.3975000458,3,None,None
1350878.34974096,7223739.04366332,39.5917000458,3,None,None
1350880.15112132,7223743.84570675,38.4125000458,3,None,None
1350881.55219494,7223744.74608989,38.4245000458,3,None,None
1350883.05334525,7223745.84655817,38.4335000458,3,None,None
1350885.85549249,7223747.8474096,38.3685000458,3,None,None
1350886.95633605,7223749.04792045,38.5105000458,3,None,None
1350889.6584066,7223750.54855902,38.4665000458,3,None,None
1350893.26116734,7223753.24970845,38.3845000458,3,None,None
1350893.66147409,7223753.54983616,38.3726000458,3,None,None
1350896.6637747,7223755.75077273,38.3975000458,3,None,None
1350897.86469494,7223756.75119844,38.3856000458,3,None,None
1350890.95940353,7223764.45447644,38.1716000458,3,None,None
1350892.26040047,7223765.75502986,38.3837000458,3,None,None
1350893.26116734,7223766.55537043,38.3986000458,3,None,None
1350894.76231764,7223767.75588129,38.3597000458,3,None,None
1350896.6637747,7223769.25651986,38.5886000458,3,None,None
1350898.16492501,7223770.45703071,38.4756000458,3,None,None
1350900.46668881,7223771.75758414,38.3747000458,3,None,None
1350903.36891274,7223760.7529013,38.4216000458,3,None,None
1350904.87006304,7223761.95341215,38.4206000458,3,None,None
1350906.87159678,7223763.45405072,38.3976000458,3,None,None
1350908.2726704,7223764.55451901,38.3936000458,3,None,None
1350909.77382071,7223765.65498729,38.5257000458,3,None,None
1350913.87696488,7223770.95724357,38.9276000458,3,None,None
1350916.27880537,7223767.65583872,39.5196000458,3,None,None
1350916.27880537,7223767.65583872,39.5196000458,3,None,None
1350916.27880537,7223767.65583872,39.5196000458,3,None,None
1350916.27880537,7223767.65583872,39.5196000458,3,None,None
1350916.27880537,7223767.65583872,39.5196000458,3,None,None
1350957.61047715,7223799.96958925,41.9976000458,3,None,None
1350959.41185752,7223804.6715901,38.9896000458,3,None,None
1350961.41339126,7223806.0721861,39.0286000458,3,None,None
1350962.81446488,7223806.67244153,39.0746000458,3,None,None
1350963.81523175,7223807.57282467,38.9986000458,3,None,None
1350965.31638206,7223807.77290981,38.8186000458,3,None,None
1350965.31638206,7223807.77290981,38.8186000458,3,None,None
1350968.81906611,7223810.97427209,39.1286000458,3,None,None
1350970.62044648,7223814.27567695,39.1006000458,3,None,None
1350972.22167347,7223815.87635809,39.0496000458,3,None,None
1350973.72282378,7223816.47661352,38.9806000458,3,None,None
1350974.52343728,7223817.47703923,38.9316000458,3,None,None
1350974.52343728,7223817.47703923,38.9316000458,3,None,None
1350978.12619801,7223818.37742237,40.1097000458,3,None,None
1350979.72742501,7223819.97810351,40.2256000458,3,None,None
1350981.02842194,7223821.17861437,39.3886000458,3,None,None
1350982.42949556,7223822.57921036,39.8177000458,3,None,None
1350983.43026243,7223824.07984893,39.2426000458,3,None,None
1350983.43026243,7223824.07984893,39.2426000458,3,None,None
1350986.83286979,7223827.38125379,39.1296000458,3,None,None
1350988.63425016,7223832.68351007,39.0216000458,3,None,None
1350988.63425016,7223832.68351007,39.0216000458,3,None,None
1350988.63425016,7223832.68351007,39.0216000458,3,None,None
1350993.23777777,7223836.68521292,38.8286000458,3,None,None
1350993.23777777,7223836.68521292,38.8286000458,3,None,None
1350996.14000169,7223836.78525549,38.8407000458,3,None,None
1350996.14000169,7223836.78525549,38.8407000458,3,None,None
1350996.14000169,7223836.78525549,38.8407000458,3,None,None
1350988.73432685,7223855.89338661,38.8207000458,3,None,None
1350988.83440353,7223857.49406775,39.7237000458,3,None,None
1350990.83593728,7223859.59496175,40.0877000458,3,None,None
1350997.14076856,7223860.29525975,37.9377000458,3,None,None
1350997.14076856,7223860.29525975,37.9377000458,3,None,None
1350995.93984832,7223860.99555775,38.4767000458,3,None,None
1350965.71668881,7223832.5834675,38.8147000458,3,None,None
1350969.21937286,7223835.38465949,38.6186000458,3,None,None
1350976.02458758,7223841.38721377,38.5487000458,3,None,None
1350976.42489433,7223842.08751177,38.5757000458,3,None,None
1350976.42489433,7223842.58772463,38.6837000458,3,None,None
1350976.42489433,7223842.58772463,38.6837000458,3,None,None
1350976.42489433,7223842.58772463,38.6837000458,3,None,None
1350976.42489433,7223842.58772463,38.6837000458,3,None,None
1351017.65648942,7223869.79930402,37.6956000458,3,None,None
1351019.85817654,7223872.70053859,37.6766000458,3,None,None
1351021.05909678,7223874.20117716,37.6716000458,3,None,None
1351022.4601704,7223875.70181573,37.6316000458,3,None,None
1351022.4601704,7223875.70181573,37.6316000458,3,None,None
1351022.4601704,7223875.70181573,37.6316000458,3,None,None
1351024.76193421,7223876.00194344,38.0986000458,3,None,None
1351029.26538513,7223885.20586,37.6916000458,3,None,None
1351029.76576856,7223885.70607286,37.6736000458,3,None,None
1351031.26691887,7223886.606456,37.6286000458,3,None,None
1351031.26691887,7223886.606456,37.6286000458,3,None,None
1351031.26691887,7223886.606456,37.6286000458,3,None,None
1351031.26691887,7223886.606456,37.6286000458,3,None,None
1351036.97129004,7223892.10879742,37.9377000458,3,None,None
1351038.07213359,7223892.00875485,38.5386000458,3,None,None
1351039.5732839,7223893.80952114,38.3726000458,3,None,None
1351040.67412746,7223893.80952114,38.6966000458,3,None,None
1351042.6756612,7223902.81335255,37.9046000458,3,None,None
1351042.6756612,7223902.81335255,37.9046000458,3,None,None
1351043.87658145,7223900.81250113,37.6926000458,3,None,None
1351046.77880537,7223906.11475741,37.5276000458,3,None,None
1351048.38003237,7223907.71543855,37.5166000458,3,None,None
1351049.98125936,7223909.81633254,37.5206000458,3,None,None
1351051.28225629,7223911.21692854,37.5686000458,3,None,None
1351051.58248636,7223912.11731168,37.4996000458,3,None,None
1351051.58248636,7223912.11731168,37.4996000458,3,None,None
1351052.08286979,7223905.01428912,39.0317000458,3,None,None
1351052.08286979,7223905.01428912,39.0317000458,3,None,None
1351052.08286979,7223905.01428912,39.0317000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
1351053.5840201,7223895.81037256,38.4916000458,3,None,None
