1350845.22435752,7223722.83676677,38.9105000458,101,6315705.52117,-1.58335438004e-07,0.0
1350851.02880537,7223726.73842705,38.8325000458,101,6317993.44401,-1.58278100296e-07,0.0
1350854.03110599,7223728.73927848,38.7915000458,101,6348131.06838,-1.57526678203e-07,0.0
1350856.13271642,7223730.03983191,38.8275000458,101,6392581.01704,-1.56431337723e-07,0.0
1350857.93409678,7223731.14030019,38.8675000458,101,6289017.36253,-1.59007352398e-07,0.0
1350860.9363974,7223733.34123676,38.8402000458,101,6274899.28733,-1.59365107583e-07,1.22663473335e-18
1350862.93793114,7223734.64179019,38.8665000458,101,6332501.41229,-1.57915479981e-07,-6.13317366673e-19
1350865.64000169,7223736.44255647,38.8565000458,101,6305396.24929,-1.58594315165e-07,-1.22663473335e-18
1350867.64153544,7223737.84315247,38.8455000458,101,6394201.90663,-1.56391683372e-07,0.0
1350868.64230231,7223738.24332275,38.8055000458,101,6292550.39836,-1.58918075612e-07,0.0
1350869.84322255,7223739.34379104,38.8085000458,101,6111824.51953,-1.63617263029e-07,0.0
1350871.54452623,7223740.64434446,38.8255000458,101,6270509.25904,-1.59476680233e-07,6.13317366673e-19
1350873.24582991,7223741.74481275,38.8355000458,101,6270509.28655,-1.59476679533e-07,-2.45326946669e-18
1350874.94713359,7223743.04536618,38.7787000458,101,6229877.74096,-1.6051679368e-07,0.0
1350877.04874402,7223744.54600475,38.7645000458,101,6244945.5654,-1.60129498252e-07,0.0
1350878.95020108,7223745.94660074,38.7655000458,101,6274376.76029,-1.59378379432e-07,0.0
1350880.75158145,7223747.1471116,38.8315000458,101,6210932.06641,-1.61006430163e-07,0.0
1350882.55296182,7223748.64775017,38.7505000458,101,6173420.32261,-1.61984758488e-07,0.0
1350884.35434218,7223749.9483036,38.7535000458,101,6323467.31881,-1.58141087727e-07,0.0
1350886.15572255,7223751.04877188,38.8105000458,101,6273719.48923,-1.59395076831e-07,-1.22663473335e-18
1350888.05717961,7223752.54941045,38.7835000458,101,6193163.07342,-1.61468378621e-07,3.06658683337e-19
1350889.95863666,7223753.95000645,38.7875000458,101,6183439.45227,-1.61722291892e-07,-2.45326946669e-18
1350891.55986366,7223755.25055988,38.7335000458,101,6183439.43597,-1.61722292319e-07,0.0
1350893.46132071,7223756.65115587,38.7375000458,101,6238216.72819,-1.60302221544e-07,2.45326946669e-18
1350895.26270108,7223757.9517093,38.7786000458,101,6153367.35976,-1.6251264414e-07,2.45326946669e-18
1350896.86392807,7223759.3523053,38.7266000458,101,6119608.14923,-1.63409155556e-07,0.0
1350898.56523175,7223760.65285873,38.7196000458,101,6161261.43653,-1.62304425855e-07,0.0
1350901.06714893,7223762.65371015,38.6827000458,101,6166158.02308,-1.62175538846e-07,0.0
1350903.16875936,7223764.25439129,38.6656000458,101,6235513.08221,-1.60371726723e-07,0.0
1350903.96937286,7223764.75460415,38.7046000458,101,6202047.73481,-1.61237069232e-07,0.0
1350905.1702931,7223765.75502986,38.6816000458,101,6136777.54453,-1.62951971575e-07,0.0
1350907.07175016,7223767.25566843,38.6606000458,101,6218630.26649,-1.60807116221e-07,4.90653893339e-18
1350908.67297715,7223768.35613672,38.7216000458,101,6158451.64851,-1.62378477103e-07,0.0
1350910.37428083,7223769.85677529,38.6766000458,101,6144438.51813,-1.62748800732e-07,4.90653893339e-18
1350912.1756612,7223771.15732871,38.7256000458,101,6083554.80666,-1.64377577219e-07,0.0
1350913.67681151,7223772.65796728,38.6356000458,101,6083554.73399,-1.64377579183e-07,-1.22663473335e-18
1350915.47819188,7223773.95852071,38.6196000458,101,6220851.77512,-1.60749690902e-07,0.0
1350917.17949556,7223775.25907414,38.6696000458,101,6151353.82774,-1.62565839652e-07,0.0
1350918.88079924,7223776.65967014,38.6686000458,101,6078283.86042,-1.64520121627e-07,0.0
1350920.48202623,7223778.06026613,38.6286000458,101,6042125.6012,-1.65504669384e-07,0.0
