1350845.22436,7223722.83677,39.0852000458,101.0,None,None,None
1350847.72627,7223724.53749,39.0592000458,101.0,None,None,None
1350850.22819,7223726.23821,39.0275000458,101.0,None,None,None
1350852.73011,7223727.93894,38.9382000458,101.0,None,None,None
1350855.3321,7223729.43958,39.0225000458,101.0,None,None,None
1350857.83402,7223731.1403,39.0382000458,101.0,None,None,None
1350860.33594,7223732.84102,39.0262000458,101.0,None,None,None
1350862.83785,7223734.54175,39.0182000458,101.0,None,None,None
1350865.23969,7223736.34251,38.9805000458,101.0,None,None,None
1350867.74161,7223738.04324,39.0327000458,101.0,None,None,None
1350870.24353,7223739.74396,38.9987000458,101.0,None,None,None
1350872.74545,7223741.44469,38.9847000458,101.0,None,None,None
1350875.14729,7223743.24545,38.9747000458,101.0,None,None,None
1350877.6492,7223744.94618,38.9727000458,101.0,None,None,None
1350880.05104,7223746.74694,38.9737000458,101.0,None,None,None
1350882.45289,7223748.54771,38.9507000458,101.0,None,None,None
1350884.9548,7223750.24843,38.9457000458,101.0,None,None,None
1350887.35664,7223752.0492,38.9367000458,101.0,None,None,None
1350889.75848,7223753.84996,38.9427000458,101.0,None,None,None
1350892.16032,7223755.65073,38.9347000458,101.0,None,None,None
1350894.56216,7223757.4515,38.9217000458,101.0,None,None,None
1350896.964,7223759.25226,38.9046000458,101.0,None,None,None
1350899.36585,7223761.05303,38.8297000458,101.0,None,None,None
1350901.56753,7223763.25397,38.7207000458,101.0,None,None,None
1350904.06945,7223764.95469,38.8667000458,101.0,None,None,None
1350906.47129,7223766.75546,38.8787000458,101.0,None,None,None
1350908.87313,7223768.55622,38.8346000458,101.0,None,None,None
1350911.17489,7223770.55707,38.8377000458,101.0,None,None,None
1350913.57673,7223772.35784,38.8227000458,101.0,None,None,None
1350915.8785,7223774.35869,38.8077000458,101.0,None,None,None
1350918.28034,7223776.15946,38.7797000458,101.0,None,None,None
1350920.5821,7223778.16031,38.7777000458,101.0,None,None,None
1350922.88387,7223780.16116,38.7497000458,101.0,None,None,None
1350925.28571,7223781.96193,38.7216000458,101.0,None,None,None
1350927.58747,7223783.96278,38.7417000458,101.0,None,None,None
1350929.88923,7223785.96363,38.7387000458,101.0,None,None,None
1350932.191,7223787.96448,38.7317000458,101.0,None,None,None
1350934.49276,7223789.96533,38.7087000458,101.0,None,None,None
1350936.79453,7223791.96618,38.6987000458,101.0,None,None,None
1350939.09629,7223793.96703,38.6887000458,101.0,None,None,None
1350941.39805,7223795.96789,38.6897000458,101.0,None,None,None
1350943.69982,7223797.96874,38.6587000458,101.0,None,None,None
1350945.9015,7223800.06963,38.6357000458,101.0,None,None,None
1350948.20327,7223802.07048,38.6387000458,101.0,None,None,None
1350950.40496,7223804.17138,38.5917000458,101.0,None,None,None
1350952.70672,7223806.17223,38.5987000458,101.0,None,None,None
1350954.90841,7223808.27312,38.6027000458,101.0,None,None,None
1350957.11009,7223810.37402,38.5257000458,101.0,None,None,None
1350959.31178,7223812.47491,38.4226000458,101.0,None,None,None
1350961.61354,7223814.47576,38.5287000458,101.0,None,None,None
1350963.81523,7223816.57666,38.5217000458,101.0,None,None,None
1350966.01692,7223818.67755,38.5097000458,101.0,None,None,None
1350968.11853,7223820.87849,38.3787000458,101.0,None,None,None
1350970.32022,7223822.97938,38.4617000458,101.0,None,None,None
1350972.5219,7223825.08027,38.4607000458,101.0,None,None,None
1350974.62351,7223827.28121,38.2707000458,101.0,None,None,None
1350976.8252,7223829.38211,38.4167000458,101.0,None,None,None
1350979.02689,7223831.483,38.4257000458,101.0,None,None,None
1350981.1285,7223833.68394,38.4097000458,101.0,None,None,None
1350983.23011,7223835.88487,38.3637000458,101.0,None,None,None
1350985.33172,7223838.08581,38.3417000458,101.0,None,None,None
1350987.43333,7223840.28675,38.3086000458,101.0,None,None,None
1350989.53494,7223842.48768,38.3427000458,101.0,None,None,None
1350991.63655,7223844.68862,38.2916000458,101.0,None,None,None
1350993.73816,7223846.88956,38.2997000458,101.0,None,None,None
1350995.83977,7223849.09049,38.2907000458,101.0,None,None,None
1350997.94138,7223851.29143,38.2767000458,101.0,None,None,None
1350999.94292,7223853.59241,38.2987000458,101.0,None,None,None
1351002.04453,7223855.79334,38.2587000458,101.0,None,None,None
1351004.04606,7223858.09432,38.2647000458,101.0,None,None,None
1351006.04759,7223860.3953,38.2607000458,101.0,None,None,None
1351008.04913,7223862.69628,38.1997000458,101.0,None,None,None
1351010.05066,7223864.99726,38.0527000458,101.0,None,None,None
1351012.05219,7223867.29824,38.0337000458,101.0,None,None,None
1351014.15381,7223869.49918,38.1637000458,101.0,None,None,None
1351016.05526,7223871.9002,38.1817000458,101.0,None,None,None
1351018.0568,7223874.20118,38.1327000458,101.0,None,None,None
1351019.95825,7223876.6022,37.9667000458,101.0,None,None,None
1351021.95979,7223878.90318,38.0877000458,101.0,None,None,None
1351023.96132,7223881.20416,38.0897000458,101.0,None,None,None
1351025.86278,7223883.60518,38.0607000458,101.0,None,None,None
1351027.86431,7223885.90616,38.0637000458,101.0,None,None,None
1351029.76577,7223888.30718,38.0576000458,101.0,None,None,None
1351031.66723,7223890.7082,38.0436000458,101.0,None,None,None
1351033.56868,7223893.10922,38.0257000458,101.0,None,None,None
1351035.47014,7223895.51024,38.0046000458,101.0,None,None,None
1351037.3716,7223897.91127,37.9987000458,101.0,None,None,None
1351039.27305,7223900.31229,38.0056000458,101.0,None,None,None
1351041.17451,7223902.71331,37.9987000458,101.0,None,None,None
1351043.07597,7223905.11433,38.0107000458,101.0,None,None,None
1351044.87735,7223907.51535,37.9956000458,101.0,None,None,None
1351046.77881,7223909.91638,37.9987000458,101.0,None,None,None
1351048.58019,7223912.3174,37.9987000458,101.0,None,None,None
1351050.38157,7223914.71842,37.9836000458,101.0,None,None,None
1351052.18295,7223917.11944,37.9636000458,101.0,None,None,None
1351053.98433,7223919.52046,37.9646000458,101.0,None,None,None
1351055.78571,7223921.92148,37.9646000458,101.0,None,None,None
1351057.58709,7223924.32251,37.9646000458,101.0,None,None,None
1351059.38847,7223926.72353,37.9616000458,101.0,None,None,None
1351061.08977,7223929.22459,37.9296000458,101.0,None,None,None
1351062.89115,7223931.62561,37.9406000458,101.0,None,None,None
1351064.59246,7223934.12668,37.9256000458,101.0,None,None,None
1351066.39384,7223936.5277,37.9206000458,101.0,None,None,None
