1350845.22436,nan,0.0,None,nan,nan,nan
1350986.692059598,nan,0.0,None,nan,nan,nan
1350987.8059784924,nan,0.0,None,nan,nan,nan
1350988.9198973868,nan,0.0,None,nan,nan,nan
1350990.0338162815,nan,0.0,None,nan,nan,nan
1350991.147735176,nan,0.0,None,nan,nan,nan
1350992.2616540703,nan,0.0,None,nan,nan,nan
1350993.3755729648,nan,0.0,None,nan,nan,nan
1350994.4894918592,nan,0.0,None,nan,nan,nan
1350995.6034107537,nan,0.0,None,nan,nan,nan
1350996.7173296483,nan,0.0,None,nan,nan,nan
1350997.8312485428,nan,0.0,None,nan,nan,nan
1350998.9451674372,nan,0.0,None,nan,nan,nan
1351000.0590863316,nan,0.0,None,nan,nan,nan
1351001.173005226,nan,0.0,None,nan,nan,nan
1351002.2869241205,nan,0.0,None,nan,nan,nan
1351003.400843015,nan,0.0,None,nan,nan,nan
1351004.5147619096,nan,0.0,None,nan,nan,nan
1351005.628680804,nan,0.0,None,nan,nan,nan
1351006.7425996985,nan,0.0,None,nan,nan,nan
1351007.856518593,nan,0.0,None,nan,nan,nan
1351008.9704374874,nan,0.0,None,nan,nan,nan
1350985.5781407035,nan,0.0,None,nan,nan,nan
1351010.0843563818,nan,0.0,None,nan,nan,nan
1350984.464221809,nan,0.0,None,nan,nan,nan
1350982.2363840202,nan,0.0,None,nan,nan,nan
1350958.844087236,nan,0.0,None,nan,nan,nan
1350959.9580061308,nan,0.0,None,nan,nan,nan
1350961.0719250252,nan,0.0,None,nan,nan,nan
1350962.1858439196,nan,0.0,None,nan,nan,nan
1350963.299762814,nan,0.0,None,nan,nan,nan
1350964.4136817085,nan,0.0,None,nan,nan,nan
1350965.527600603,nan,0.0,None,nan,nan,nan
1350966.6415194974,nan,0.0,None,nan,nan,nan
1350967.755438392,nan,0.0,None,nan,nan,nan
1350968.8693572865,nan,0.0,None,nan,nan,nan
1350969.983276181,nan,0.0,None,nan,nan,nan
1350971.0971950754,nan,0.0,None,nan,nan,nan
1350972.2111139698,nan,0.0,None,nan,nan,nan
1350973.3250328642,nan,0.0,None,nan,nan,nan
1350974.4389517587,nan,0.0,None,nan,nan,nan
1350975.5528706533,nan,0.0,None,nan,nan,nan
1350976.6667895478,nan,0.0,None,nan,nan,nan
1350977.7807084422,nan,0.0,None,nan,nan,nan
1350978.8946273366,nan,0.0,None,nan,nan,nan
1350980.008546231,nan,0.0,None,nan,nan,nan
1350981.1224651255,nan,0.0,None,nan,nan,nan
1350983.3503029146,nan,0.0,None,nan,nan,nan
1350957.7301683417,nan,0.0,None,nan,nan,nan
1351011.1982752762,nan,0.0,None,nan,nan,nan
1351013.4261130653,nan,0.0,None,nan,nan,nan
1351042.3880043216,nan,0.0,None,nan,nan,nan
1351043.501923216,nan,0.0,None,nan,nan,nan
1351044.6158421105,nan,0.0,None,nan,nan,nan
1351045.729761005,nan,0.0,None,nan,nan,nan
1351046.8436798993,nan,0.0,None,nan,nan,nan
1351047.9575987938,nan,0.0,None,nan,nan,nan
1351049.0715176885,nan,0.0,None,nan,nan,nan
1351050.185436583,nan,0.0,None,nan,nan,nan
1351051.2993554773,nan,0.0,None,nan,nan,nan
1351052.4132743718,nan,0.0,None,nan,nan,nan
1351053.5271932662,nan,0.0,None,nan,nan,nan
1351054.6411121606,nan,0.0,None,nan,nan,nan
1351055.755031055,nan,0.0,None,nan,nan,nan
1351056.8689499497,nan,0.0,None,nan,nan,nan
1351057.9828688442,nan,0.0,None,nan,nan,nan
1351059.0967877386,nan,0.0,None,nan,nan,nan
1351060.210706633,nan,0.0,None,nan,nan,nan
1351061.3246255275,nan,0.0,None,nan,nan,nan
1351062.438544422,nan,0.0,None,nan,nan,nan
1351063.5524633166,nan,0.0,None,nan,nan,nan
1351064.666382211,nan,0.0,None,nan,nan,nan
1351041.2740854272,nan,0.0,None,nan,nan,nan
1351012.312194171,nan,0.0,None,nan,nan,nan
1351040.1601665325,nan,0.0,None,nan,nan,nan
1351037.9323287436,nan,0.0,None,nan,nan,nan
1351014.5400319598,nan,0.0,None,nan,nan,nan
1351015.6539508542,nan,0.0,None,nan,nan,nan
1351016.7678697486,nan,0.0,None,nan,nan,nan
1351017.881788643,nan,0.0,None,nan,nan,nan
1351018.9957075377,nan,0.0,None,nan,nan,nan
1351020.1096264322,nan,0.0,None,nan,nan,nan
1351021.2235453266,nan,0.0,None,nan,nan,nan
1351022.337464221,nan,0.0,None,nan,nan,nan
1351023.4513831155,nan,0.0,None,nan,nan,nan
1351024.56530201,nan,0.0,None,nan,nan,nan
1351025.6792209044,nan,0.0,None,nan,nan,nan
1351026.793139799,nan,0.0,None,nan,nan,nan
1351027.9070586935,nan,0.0,None,nan,nan,nan
1351029.020977588,nan,0.0,None,nan,nan,nan
1351030.1348964823,nan,0.0,None,nan,nan,nan
1351031.2488153768,nan,0.0,None,nan,nan,nan
1351032.3627342712,nan,0.0,None,nan,nan,nan
1351033.4766531656,nan,0.0,None,nan,nan,nan
1351034.5905720603,nan,0.0,None,nan,nan,nan
1351035.7044909548,nan,0.0,None,nan,nan,nan
1351036.8184098492,nan,0.0,None,nan,nan,nan
1351039.046247638,nan,0.0,None,nan,nan,nan
1350956.6162494472,nan,0.0,None,nan,nan,nan
1350955.5023305528,nan,0.0,None,nan,nan,nan
1350954.3884116584,nan,0.0,None,nan,nan,nan
1350874.1862512564,nan,0.0,None,nan,nan,nan
1350875.3001701508,nan,0.0,None,nan,nan,nan
1350876.4140890453,nan,0.0,None,nan,nan,nan
1350877.5280079397,nan,0.0,None,nan,nan,nan
1350878.6419268344,nan,0.0,None,nan,nan,nan
1350879.7558457288,nan,0.0,None,nan,nan,nan
1350880.8697646232,nan,0.0,None,nan,nan,nan
1350881.9836835177,nan,0.0,None,nan,nan,nan
