1350844.2736300002,nan,19.4441000229,None,nan,nan,nan
1350845.3875488946,nan,19.4441000229,None,nan,nan,nan
1350845.9445083416,nan,19.4441000229,None,nan,nan,nan
1350846.501467789,nan,19.4441000229,None,nan,nan,nan
1350847.0584272363,nan,19.4441000229,None,nan,nan,nan
1350847.6153866835,nan,19.4441000229,None,nan,nan,nan
1350848.1723461307,nan,19.4441000229,None,nan,nan,nan
1350848.729305578,nan,19.4441000229,None,nan,nan,nan
1350849.2862650251,nan,19.4441000229,None,nan,nan,nan
1350849.8432244724,nan,19.4441000229,None,nan,nan,nan
1350850.4001839198,nan,19.4441000229,None,nan,nan,nan
1350850.9571433668,nan,19.4441000229,None,nan,nan,nan
1350851.5141028143,nan,19.4441000229,None,nan,nan,nan
1350852.0710622612,nan,19.4441000229,None,nan,nan,nan
1350852.6280217087,nan,19.4441000229,None,nan,nan,nan
1350853.1849811557,nan,19.4441000229,None,nan,nan,nan
1350853.7419406031,nan,19.4441000229,None,nan,nan,nan
1350854.2989000503,nan,19.4441000229,None,nan,nan,nan
1350854.8558594976,nan,19.4441000229,None,nan,nan,nan
1350855.4128189448,nan,19.4441000229,None,nan,nan,nan
1350855.969778392,nan,19.4441000229,None,nan,nan,nan
1350857.0836972864,nan,19.4441000229,None,nan,nan,nan
1350844.8305894472,nan,19.4441000229,None,nan,nan,nan
1350871.0076834674,nan,19.4441000229,None,nan,nan,nan
1350856.5267378392,nan,19.4441000229,None,nan,nan,nan
1350870.4507240201,nan,19.4441000229,None,nan,nan,nan
1350859.3115350753,nan,19.4441000229,None,nan,nan,nan
1350859.8684945228,nan,19.4441000229,None,nan,nan,nan
1350860.4254539697,nan,19.4441000229,None,nan,nan,nan
1350860.9824134172,nan,19.4441000229,None,nan,nan,nan
1350861.5393728644,nan,19.4441000229,None,nan,nan,nan
1350862.0963323116,nan,19.4441000229,None,nan,nan,nan
1350862.6532917588,nan,19.4441000229,None,nan,nan,nan
1350863.210251206,nan,19.4441000229,None,nan,nan,nan
1350863.7672106533,nan,19.4441000229,None,nan,nan,nan
1350864.3241701005,nan,19.4441000229,None,nan,nan,nan
1350864.881129548,nan,19.4441000229,None,nan,nan,nan
1350865.438088995,nan,19.4441000229,None,nan,nan,nan
1350865.9950484424,nan,19.4441000229,None,nan,nan,nan
1350866.5520078894,nan,19.4441000229,None,nan,nan,nan
1350867.1089673368,nan,19.4441000229,None,nan,nan,nan
1350867.6659267838,nan,19.4441000229,None,nan,nan,nan
1350868.2228862313,nan,19.4441000229,None,nan,nan,nan
1350868.7798456785,nan,19.4441000229,None,nan,nan,nan
1350869.3368051257,nan,19.4441000229,None,nan,nan,nan
1350869.893764573,nan,19.4441000229,None,nan,nan,nan
