71 |13/04/2017 |10:44:44.0 |2267091.341 |1574206.249 |137.206 |
72 |13/04/2017 |10:44:45.0 |2267090.860 |1574206.181 |137.217 |
73 |13/04/2017 |10:44:46.0 |2267090.350 |1574206.102 |137.200 |
74 |13/04/2017 |10:44:47.0 |2267089.854 |1574206.024 |137.237 |
75 |13/04/2017 |10:44:48.0 |2267089.358 |1574205.936 |137.236 |
76 |13/04/2017 |10:44:49.0 |2267088.846 |1574205.829 |137.220 |
77 |13/04/2017 |10:44:50.0 |2267088.315 |1574205.745 |137.222 |
78 |13/04/2017 |10:44:51.0 |2267087.820 |1574205.671 |137.235 |
79 |13/04/2017 |10:44:52.0 |2267087.349 |1574205.574 |137.240 |
80 |13/04/2017 |10:44:53.0 |2267086.728 |1574205.459 |137.222 |
81 |13/04/2017 |10:44:54.0 |2267086.278 |1574205.406 |137.215 |
82 |13/04/2017 |10:44:55.0 |2267085.717 |1574205.369 |137.216 |
83 |13/04/2017 |10:44:56.0 |2267085.203 |1574205.329 |137.224 |
84 |13/04/2017 |10:44:57.0 |2267084.603 |1574205.240 |137.219 |
85 |13/04/2017 |10:44:58.0 |2267084.072 |1574205.151 |137.204 |
86 |13/04/2017 |10:44:59.0 |2267083.522 |1574205.049 |137.220 |
87 |13/04/2017 |10:45:00.0 |2267082.947 |1574204.949 |137.225 |
88 |13/04/2017 |10:45:01.0 |2267082.346 |1574204.859 |137.225 |
89 |13/04/2017 |10:45:02.0 |2267081.852 |1574204.811 |137.236 |
90 |13/04/2017 |10:45:03.0 |2267081.284 |1574204.760 |137.240 |
91 |13/04/2017 |10:45:04.0 |2267080.764 |1574204.652 |137.216 |
92 |13/04/2017 |10:45:05.0 |2267080.145 |1574204.465 |137.246 |
93 |13/04/2017 |10:45:06.0 |2267079.816 |1574204.361 |137.235 |
94 |13/04/2017 |10:45:07.0 |2267079.271 |1574204.190 |137.226 |
95 |13/04/2017 |10:45:08.0 |2267078.593 |1574204.063 |137.223 |
96 |13/04/2017 |10:45:10.0 |2267077.519 |1574203.920 |137.231 |
97 |13/04/2017 |10:45:11.0 |2267076.946 |1574203.904 |137.247 |
98 |13/04/2017 |10:45:12.0 |2267076.363 |1574203.932 |137.239 |
99 |13/04/2017 |10:45:13.0 |2267075.812 |1574203.985 |137.228 |
100 |13/04/2017 |10:45:14.0 |2267075.313 |1574203.999 |137.235 |
101 |13/04/2017 |10:45:15.0 |2267074.836 |1574203.950 |137.231 |
102 |13/04/2017 |10:45:16.0 |2267074.373 |1574203.836 |137.244 |
103 |13/04/2017 |10:45:17.0 |2267074.115 |1574203.772 |137.212 |
104 |13/04/2017 |10:45:18.0 |2267073.847 |1574203.709 |137.219 |
105 |13/04/2017 |10:45:19.0 |2267073.581 |1574203.648 |137.239 |
106 |13/04/2017 |10:45:20.0 |2267073.419 |1574203.609 |137.220 |
107 |13/04/2017 |10:45:21.0 |2267073.237 |1574203.574 |137.236 |
108 |13/04/2017 |10:45:22.0 |2267073.079 |1574203.540 |137.240 |
109 |13/04/2017 |10:45:23.0 |2267072.898 |1574203.508 |137.237 |
110 |13/04/2017 |10:45:24.0 |2267072.813 |1574203.491 |137.234 |
111 |13/04/2017 |10:45:25.0 |2267072.650 |1574203.468 |137.229 |
112 |13/04/2017 |10:45:26.0 |2267072.552 |1574203.448 |137.222 |
113 |13/04/2017 |10:45:28.0 |2267072.222 |1574203.402 |137.220 |
114 |13/04/2017 |10:45:29.0 |2267071.971 |1574203.376 |137.204 |
115 |13/04/2017 |10:45:30.0 |2267071.715 |1574203.333 |137.218 |
116 |13/04/2017 |10:45:31.0 |2267071.449 |1574203.265 |137.216 |
117 |13/04/2017 |10:45:32.0 |2267071.182 |1574203.175 |137.219 |
118 |13/04/2017 |10:45:33.0 |2267070.939 |1574203.089 |137.228 |
119 |13/04/2017 |10:45:34.0 |2267070.713 |1574202.994 |137.236 |
120 |13/04/2017 |10:45:35.0 |2267070.431 |1574202.886 |137.219 |
121 |13/04/2017 |10:45:36.0 |2267070.098 |1574202.777 |137.231 |
122 |13/04/2017 |10:45:37.0 |2267069.645 |1574202.677 |137.232 |
123 |13/04/2017 |10:45:38.0 |2267069.163 |1574202.634 |137.235 |
124 |13/04/2017 |10:45:39.0 |2267068.764 |1574202.608 |137.237 |
125 |13/04/2017 |10:45:40.0 |2267068.407 |1574202.574 |137.216 |
126 |13/04/2017 |10:45:41.0 |2267068.088 |1574202.536 |137.221 |
127 |13/04/2017 |10:45:42.0 |2267067.759 |1574202.486 |137.226 |
128 |13/04/2017 |10:45:43.0 |2267067.432 |1574202.450 |137.222 |
129 |13/04/2017 |10:45:44.0 |2267067.120 |1574202.404 |137.219 |
130 |13/04/2017 |10:45:45.0 |2267066.770 |1574202.334 |137.224 |
131 |13/04/2017 |10:45:46.0 |2267066.398 |1574202.280 |137.235 |
132 |13/04/2017 |10:45:47.0 |2267066.030 |1574202.248 |137.236 |
133 |13/04/2017 |10:45:48.0 |2267065.735 |1574202.222 |137.220 |
134 |13/04/2017 |10:45:49.0 |2267065.423 |1574202.182 |137.228 |
135 |13/04/2017 |10:45:50.0 |2267065.067 |1574202.106 |137.227 |
136 |13/04/2017 |10:45:51.0 |2267064.712 |1574202.022 |137.229 |
137 |13/04/2017 |10:45:52.0 |2267064.419 |1574201.926 |137.222 |
138 |13/04/2017 |10:45:53.0 |2267063.943 |1574201.772 |137.229 |
139 |13/04/2017 |10:45:54.0 |2267063.527 |1574201.646 |137.235 |
140 |13/04/2017 |10:45:55.0 |2267063.125 |1574201.511 |137.227 |
141 |13/04/2017 |10:45:56.0 |2267062.732 |1574201.381 |137.222 |
142 |13/04/2017 |10:45:57.0 |2267062.368 |1574201.251 |137.237 |
143 |13/04/2017 |10:45:58.0 |2267062.035 |1574201.109 |137.248 |
144 |13/04/2017 |10:45:59.0 |2267061.732 |1574200.950 |137.245 |
145 |13/04/2017 |10:46:00.0 |2267061.437 |1574200.768 |137.225 |
146 |13/04/2017 |10:46:01.0 |2267061.205 |1574200.615 |137.234 |
147 |13/04/2017 |10:46:02.0 |2267060.898 |1574200.418 |137.235 |
148 |13/04/2017 |10:46:03.0 |2267060.548 |1574200.242 |137.228 |
149 |13/04/2017 |10:46:05.0 |2267059.735 |1574199.970 |137.232 |
150 |13/04/2017 |10:46:06.0 |2267059.372 |1574199.898 |137.257 |
151 |13/04/2017 |10:46:07.0 |2267059.021 |1574199.821 |137.244 |
152 |13/04/2017 |10:46:08.0 |2267058.681 |1574199.752 |137.252 |
153 |13/04/2017 |10:46:09.0 |2267058.366 |1574199.681 |137.259 |
